curve_id,top_dir,doi,doi_dir,figure_folder,figure_label,figure_short,panel_letter,series_id,legend_hint,unit_label,unit_factor,max_x_raw,max_x_hours,n_points,csv_path
1052,x_time_h,10.1016/j.jechem.2021.04.063,10.1016_j.jechem.2021.04.063,Fig6_C_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_1,Control,hours,1.0,294.3244585581009,294.3244585581009,84,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__Control__Series_1.csv
1053,x_time_h,10.1016/j.jechem.2021.04.063,10.1016_j.jechem.2021.04.063,Fig6_C_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_2,F-T,hours,1.0,297.6727221491594,297.6727221491594,81,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F-T__Series_2.csv
1054,x_time_h,10.1016/j.jechem.2021.04.063,10.1016_j.jechem.2021.04.063,Fig6_C_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_3,F₂-T,hours,1.0,298.41678072495023,298.41678072495023,81,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₂-T__Series_3.csv
1055,x_time_h,10.1016/j.jechem.2021.04.063,10.1016_j.jechem.2021.04.063,Fig6_C_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_4,F₃-T,hours,1.0,295.0685171338917,295.0685171338917,80,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₃-T__Series_4.csv
1056,x_time_h,10.1016/j.jechem.2021.04.063,10.1016_j.jechem.2021.04.063,Fig6_C_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_5,F₅-T,hours,1.0,298.41678072495023,298.41678072495023,81,x_time_h/10.1016_j.jechem.2021.04.063/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.063__Fig6__C__stability_performance_curve_pce__F₅-T__Series_5.csv
1057,x_time_h,10.1016/j.jechem.2021.05.042,10.1016_j.jechem.2021.05.042,Fig6_E_stability_performance_curve_pce,Fig6_E,Fig6,_E,Series_1,Control,hours,1.0,2381.9765251462195,2381.9765251462195,60,x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__Control__Series_1.csv
1058,x_time_h,10.1016/j.jechem.2021.05.042,10.1016_j.jechem.2021.05.042,Fig6_E_stability_performance_curve_pce,Fig6_E,Fig6,_E,Series_3,PEAI,hours,1.0,2349.502259949032,2349.502259949032,59,x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__PEAI__Series_3.csv
1059,x_time_h,10.1016/j.jechem.2021.06.023,10.1016_j.jechem.2021.06.023,Fig6_F_sem_image_stability_performance_curve_pce,Fig6_F,Fig6,_F,Series_1,CT,hours,1.0,1201.849339884668,1201.849339884668,50,x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__CT__Series_1.csv
1060,x_time_h,10.1016/j.jechem.2021.06.023,10.1016_j.jechem.2021.06.023,Fig6_F_sem_image_stability_performance_curve_pce,Fig6_F,Fig6,_F,Series_2,AA,hours,1.0,1223.8592798991076,1223.8592798991076,51,x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__AA__Series_2.csv
1061,x_time_h,10.1016/j.jechem.2021.07.011,10.1016_j.jechem.2021.07.011,Fig6_D_pce,Fig6_D,Fig6,_D,Series_2,SnO₂,hours,1.0,748.4207682375561,748.4207682375561,40,x_time_h/10.1016_j.jechem.2021.07.011/Fig6_D_pce/accepted/10.1016_j.jechem.2021.07.011__Fig6__D__pce__SnO₂__Series_2.csv
1062,x_time_h,10.1016/j.jechem.2021.08.021,10.1016_j.jechem.2021.08.021,Fig5_H_voc,Fig5_H,Fig5,_H,Series_1,w_o_GABr,hours,1.0,944.5925725824127,944.5925725824127,51,x_time_h/10.1016_j.jechem.2021.08.021/Fig5_H_voc/accepted/10.1016_j.jechem.2021.08.021__Fig5__H__voc__w_o_GABr__Series_1.csv
1063,x_time_h,10.1016/j.jmat.2021.02.004,10.1016_j.jmat.2021.02.004,Fig6_A_stability_performance_curve,Fig6_A,Fig6,_A,Series_1,o-Control,hours,1.0,352.5555479637502,352.5555479637502,50,x_time_h/10.1016_j.jmat.2021.02.004/Fig6_A_stability_performance_curve/accepted/10.1016_j.jmat.2021.02.004__Fig6__A__stability_performance_curve__o-Control__Series_1.csv
1064,x_time_h,10.1016/j.jmat.2021.02.004,10.1016_j.jmat.2021.02.004,Fig6_B_stability_performance_curve,Fig6_B,Fig6,_B,Series_1,o-Control,hours,1.0,954.6825239823229,954.6825239823229,52,x_time_h/10.1016_j.jmat.2021.02.004/Fig6_B_stability_performance_curve/accepted/10.1016_j.jmat.2021.02.004__Fig6__B__stability_performance_curve__o-Control__Series_1.csv
1065,x_time_h,10.1016/j.jmrt.2021.04.070,10.1016_j.jmrt.2021.04.070,Fig4_F_sem_image_stability_performance_curve_pce,Fig4_F,Fig4,_F,Series_1,DBP,hours,1.0,990.784729996883,990.784729996883,39,x_time_h/10.1016_j.jmrt.2021.04.070/Fig4_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DBP__Series_1.csv
1066,x_time_h,10.1016/j.jmrt.2021.04.070,10.1016_j.jmrt.2021.04.070,Fig4_F_sem_image_stability_performance_curve_pce,Fig4_F,Fig4,_F,Series_2,DEP,hours,1.0,996.075018949781,996.075018949781,38,x_time_h/10.1016_j.jmrt.2021.04.070/Fig4_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DEP__Series_2.csv
1067,x_time_h,10.1016/j.joule.2017.11.006,10.1016_j.joule.2017.11.006,Fig3_A_pce,Fig3_A,Fig3,_A,Series_2,PCBM,hours,1.0,882.0701538415472,882.0701538415472,36,x_time_h/10.1016_j.joule.2017.11.006/Fig3_A_pce/accepted/10.1016_j.joule.2017.11.006__Fig3__A__pce__PCBM__Series_2.csv
1068,x_time_h,10.1016/j.joule.2018.10.011,10.1016_j.joule.2018.10.011,Fig4_E_jv_curve_stability_performance_pce,Fig4_E,Fig4,_E,Series_1,GTA,hours,1.0,1054.0790030436954,1054.0790030436954,116,x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/accepted/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA__Series_1.csv
1069,x_time_h,10.1016/j.joule.2018.10.011,10.1016_j.joule.2018.10.011,Fig4_E_jv_curve_stability_performance_pce,Fig4_E,Fig4,_E,Series_2,GTA-ATS-Tol,hours,1.0,1047.6917162976094,1047.6917162976094,115,x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/accepted/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA-ATS-Tol__Series_2.csv
1070,x_time_h,10.1016/j.joule.2018.10.011,10.1016_j.joule.2018.10.011,Fig4_E_jv_curve_stability_performance_pce,Fig4_E,Fig4,_E,Series_3,GTA-ATS-IPA,hours,1.0,1050.4291249030748,1050.4291249030748,116,x_time_h/10.1016_j.joule.2018.10.011/Fig4_E_jv_curve_stability_performance_pce/accepted/10.1016_j.joule.2018.10.011__Fig4__E__jv_curve_stability_performance_pce__GTA-ATS-IPA__Series_3.csv
1071,x_time_h,10.1016/j.joule.2018.11.026,10.1016_j.joule.2018.11.026,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_2,(PA)₂(MA)₃Pb₄I₁₃,hours,1.0,3956.599831322128,3956.599831322128,52,x_time_h/10.1016_j.joule.2018.11.026/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.joule.2018.11.026__Fig6__A__stability_performance_curve_pce__(PA)₂(MA)₃Pb₄I₁₃__Series_2.csv
1072,x_time_h,10.1016/j.joule.2018.11.026,10.1016_j.joule.2018.11.026,Fig6_A_stability_performance_curve_pce,Fig6_A,Fig6,_A,Series_3,MAPbI₃,hours,1.0,3964.3875267186695,3964.3875267186695,52,x_time_h/10.1016_j.joule.2018.11.026/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.joule.2018.11.026__Fig6__A__stability_performance_curve_pce__MAPbI₃__Series_3.csv
1073,x_time_h,10.1016/j.joule.2018.11.026,10.1016_j.joule.2018.11.026,Fig6_D_stability_performance_curve_pce,Fig6_D,Fig6,_D,Series_1,(PA)₂(MA)₃Pb₄I₁₃,hours,1.0,2967.7446486818044,2967.7446486818044,51,x_time_h/10.1016_j.joule.2018.11.026/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.joule.2018.11.026__Fig6__D__stability_performance_curve_pce__(PA)₂(MA)₃Pb₄I₁₃__Series_1.csv
1074,x_time_h,10.1016/j.joule.2019.07.030,10.1016_j.joule.2019.07.030,Fig5_A_stability_performance_curve_ff_pce,Fig5_A,Fig5,_A,Series_2,w_o_DBL,hours,1.0,465.5096440360353,465.5096440360353,26,x_time_h/10.1016_j.joule.2019.07.030/Fig5_A_stability_performance_curve_ff_pce/accepted/10.1016_j.joule.2019.07.030__Fig5__A__stability_performance_curve_ff_pce__w_o_DBL__Series_2.csv
1075,x_time_h,10.1016/j.joule.2019.07.030,10.1016_j.joule.2019.07.030,Fig5_B_mppt_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_1,w_o_DBL,hours,1.0,476.5426504732477,476.5426504732477,26,x_time_h/10.1016_j.joule.2019.07.030/Fig5_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.joule.2019.07.030__Fig5__B__mppt_stability_performance_curve_pce__w_o_DBL__Series_1.csv
1076,x_time_h,10.1016/j.joule.2021.06.001,10.1016_j.joule.2021.06.001,Fig4_E_stability_performance_curve_pce,Fig4_E,Fig4,_E,Series_1,Control,hours,1.0,1958.5335162172325,1958.5335162172325,54,x_time_h/10.1016_j.joule.2021.06.001/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.joule.2021.06.001__Fig4__E__stability_performance_curve_pce__Control__Series_1.csv
1077,x_time_h,10.1016/j.joule.2021.06.001,10.1016_j.joule.2021.06.001,Fig4_F_stability_performance_curve_pce,Fig4_F,Fig4,_F,Series_1,Control,hours,1.0,981.8528237764801,981.8528237764801,54,x_time_h/10.1016_j.joule.2021.06.001/Fig4_F_stability_performance_curve_pce/accepted/10.1016_j.joule.2021.06.001__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv
1078,x_time_h,10.1016/j.jpcs.2020.109792,10.1016_j.jpcs.2020.109792,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_2,ACN_0%,hours,1.0,598.2453866621727,598.2453866621727,54,x_time_h/10.1016_j.jpcs.2020.109792/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.jpcs.2020.109792__Fig5__B__stability_performance_curve_pce__ACN_0%__Series_2.csv
1079,x_time_h,10.1016/j.jphotochem.2018.02.018,10.1016_j.jphotochem.2018.02.018,Fig8_A_pce,Fig8_A,Fig8,_A,Series_1,PEDOT_PSS,hours,1.0,717.0852216514759,717.0852216514759,60,x_time_h/10.1016_j.jphotochem.2018.02.018/Fig8_A_pce/accepted/10.1016_j.jphotochem.2018.02.018__Fig8__A__pce__PEDOT_PSS__Series_1.csv
1080,x_time_h,10.1016/j.jpowsour.2019.04.039,10.1016_j.jpowsour.2019.04.039,Fig8_B_stability_performance_curve_pce_pattern,Fig8_B,Fig8,_B,Series_1,NYES-30,hours,1.0,395.43790625853387,395.43790625853387,62,x_time_h/10.1016_j.jpowsour.2019.04.039/Fig8_B_stability_performance_curve_pce_pattern/accepted/10.1016_j.jpowsour.2019.04.039__Fig8__B__stability_performance_curve_pce_pattern__NYES-30__Series_1.csv
1081,x_time_h,10.1016/j.jpowsour.2019.04.039,10.1016_j.jpowsour.2019.04.039,Fig8_B_stability_performance_curve_pce_pattern,Fig8_B,Fig8,_B,Series_2,pristine,hours,1.0,396.09213415583895,396.09213415583895,62,x_time_h/10.1016_j.jpowsour.2019.04.039/Fig8_B_stability_performance_curve_pce_pattern/accepted/10.1016_j.jpowsour.2019.04.039__Fig8__B__stability_performance_curve_pce_pattern__pristine__Series_2.csv
1082,x_time_h,10.1016/j.jpowsour.2019.227386,10.1016_j.jpowsour.2019.227386,Fig8_D_stability_performance_curve_pce,Fig8_D,Fig8,_D,Series_1,FABr-0,hours,1.0,1227.4096656093852,1227.4096656093852,73,x_time_h/10.1016_j.jpowsour.2019.227386/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2019.227386__Fig8__D__stability_performance_curve_pce__FABr-0__Series_1.csv
1083,x_time_h,10.1016/j.jpowsour.2019.227386,10.1016_j.jpowsour.2019.227386,Fig8_D_stability_performance_curve_pce,Fig8_D,Fig8,_D,Series_3,Trad-Mixed-PSC,hours,1.0,1225.7209115700932,1225.7209115700932,66,x_time_h/10.1016_j.jpowsour.2019.227386/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2019.227386__Fig8__D__stability_performance_curve_pce__Trad-Mixed-PSC__Series_3.csv
1084,x_time_h,10.1016/j.jpowsour.2019.227504,10.1016_j.jpowsour.2019.227504,Fig7_whole_stability,Fig7,Fig7,,Series_2,TiO2,hours,1.0,990.4373675411861,990.4373675411861,71,x_time_h/10.1016_j.jpowsour.2019.227504/Fig7_whole_stability/accepted/10.1016_j.jpowsour.2019.227504__Fig7__whole__stability__TiO2__Series_2.csv
1085,x_time_h,10.1016/j.jpowsour.2020.228965,10.1016_j.jpowsour.2020.228965,Fig6_D_stability_performance_curve,Fig6_D,Fig6,_D,Series_2,Control,hours,1.0,994.3844524621059,994.3844524621059,73,x_time_h/10.1016_j.jpowsour.2020.228965/Fig6_D_stability_performance_curve/accepted/10.1016_j.jpowsour.2020.228965__Fig6__D__stability_performance_curve__Control__Series_2.csv
1086,x_time_h,10.1016/j.jpowsour.2021.229621,10.1016_j.jpowsour.2021.229621,Fig4_E_stability_performance_curve_pce,Fig4_E,Fig4,_E,Series_1,Control,hours,1.0,676.2299305843512,676.2299305843512,53,x_time_h/10.1016_j.jpowsour.2021.229621/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229621__Fig4__E__stability_performance_curve_pce__Control__Series_1.csv
1087,x_time_h,10.1016/j.jpowsour.2021.229621,10.1016_j.jpowsour.2021.229621,Fig4_E_stability_performance_curve_pce,Fig4_E,Fig4,_E,Series_2,TEAH_treated,hours,1.0,454.7780668104001,454.7780668104001,36,x_time_h/10.1016_j.jpowsour.2021.229621/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229621__Fig4__E__stability_performance_curve_pce__TEAH_treated__Series_2.csv
1088,x_time_h,10.1016/j.jpowsour.2021.229970,10.1016_j.jpowsour.2021.229970,Fig6_C_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_1,LPT-CuSCN,hours,1.0,399.2304708632087,399.2304708632087,143,x_time_h/10.1016_j.jpowsour.2021.229970/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229970__Fig6__C__stability_performance_curve_pce__LPT-CuSCN__Series_1.csv
1089,x_time_h,10.1016/j.jpowsour.2021.229970,10.1016_j.jpowsour.2021.229970,Fig6_C_stability_performance_curve_pce,Fig6_C,Fig6,_C,Series_2,Without-CuSCN,hours,1.0,401.1972697040449,401.1972697040449,144,x_time_h/10.1016_j.jpowsour.2021.229970/Fig6_C_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229970__Fig6__C__stability_performance_curve_pce__Without-CuSCN__Series_2.csv
1090,x_time_h,10.1016/j.jpowsour.2021.230120,10.1016_j.jpowsour.2021.230120,Fig5_whole_stability_performance_curve_pce,Fig5,Fig5,,Series_1,Dopant-free,hours,1.0,501.89312869163734,501.89312869163734,84,x_time_h/10.1016_j.jpowsour.2021.230120/Fig5_whole_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230120__Fig5__whole__stability_performance_curve_pce__Dopant-free__Series_1.csv
1091,x_time_h,10.1016/j.jpowsour.2021.230213,10.1016_j.jpowsour.2021.230213,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_1,Control,hours,1.0,1597.6054632741066,1597.6054632741066,87,x_time_h/10.1016_j.jpowsour.2021.230213/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230213__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv
1092,x_time_h,10.1016/j.jpowsour.2021.230213,10.1016_j.jpowsour.2021.230213,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_2,Control,hours,1.0,397.1168698060621,397.1168698060621,82,x_time_h/10.1016_j.jpowsour.2021.230213/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230213__Fig5__B__stability_performance_curve_pce__Control__Series_2.csv
1093,x_time_h,10.1016/j.jpowsour.2021.230213,10.1016_j.jpowsour.2021.230213,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_1,Control,hours,1.0,395.2040609207002,395.2040609207002,81,x_time_h/10.1016_j.jpowsour.2021.230213/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230213__Fig5__C__stability_performance_curve_pce__Control__Series_1.csv
1094,x_time_h,10.1016/j.jpowsour.2021.230534,10.1016_j.jpowsour.2021.230534,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_1,Y6_treated',hours,1.0,1115.542072942193,1115.542072942193,74,x_time_h/10.1016_j.jpowsour.2021.230534/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230534__Fig4__A__stability_performance_curve_pce__Y6_treated'__Series_1.csv
1095,x_time_h,10.1016/j.jpowsour.2021.230534,10.1016_j.jpowsour.2021.230534,Fig4_A_stability_performance_curve_pce,Fig4_A,Fig4,_A,Series_2,Control,hours,1.0,1103.2803962294192,1103.2803962294192,73,x_time_h/10.1016_j.jpowsour.2021.230534/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230534__Fig4__A__stability_performance_curve_pce__Control__Series_2.csv
1096,x_time_h,10.1016/j.jpowsour.2021.230549,10.1016_j.jpowsour.2021.230549,Fig7_F_stability_performance_curve,Fig7_F,Fig7,_F,Series_2,Control,hours,1.0,758.4036859857051,758.4036859857051,43,x_time_h/10.1016_j.jpowsour.2021.230549/Fig7_F_stability_performance_curve/accepted/10.1016_j.jpowsour.2021.230549__Fig7__F__stability_performance_curve__Control__Series_2.csv
1097,x_time_h,10.1016/j.materresbull.2020.111182,10.1016_j.materresbull.2020.111182,Fig8_A_stability_performance_curve_pce,Fig8_A,Fig8,_A,Series_2,Control_PSCs,hours,1.0,1156.093384919107,1156.093384919107,53,x_time_h/10.1016_j.materresbull.2020.111182/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.materresbull.2020.111182__Fig8__A__stability_performance_curve_pce__Control_PSCs__Series_2.csv
1098,x_time_h,10.1016/j.materresbull.2020.111182,10.1016_j.materresbull.2020.111182,Fig8_B_stability_performance_curve_pce,Fig8_B,Fig8,_B,Series_2,Control_PSCs,hours,1.0,1176.7175258506245,1176.7175258506245,55,x_time_h/10.1016_j.materresbull.2020.111182/Fig8_B_stability_performance_curve_pce/accepted/10.1016_j.materresbull.2020.111182__Fig8__B__stability_performance_curve_pce__Control_PSCs__Series_2.csv
1099,x_time_h,10.1016/j.mtchem.2021.100557,10.1016_j.mtchem.2021.100557,Fig6_B_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_1,CsPbI₂Br,hours,1.0,239.15448001562493,239.15448001562493,107,x_time_h/10.1016_j.mtchem.2021.100557/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.mtchem.2021.100557__Fig6__B__stability_performance_curve_pce__CsPbI₂Br__Series_1.csv
1100,x_time_h,10.1016/j.mtener.2020.100590,10.1016_j.mtener.2020.100590,Fig9_G_schematic_diagram_stability_performance_curve_pce,Fig9_G,Fig9,_G,Series_1,Au,hours,1.0,973.5130460277292,973.5130460277292,44,x_time_h/10.1016_j.mtener.2020.100590/Fig9_G_schematic_diagram_stability_performance_curve_pce/accepted/10.1016_j.mtener.2020.100590__Fig9__G__schematic_diagram_stability_performance_curve_pce__Au__Series_1.csv
1101,x_time_h,10.1016/j.mtener.2021.100724,10.1016_j.mtener.2021.100724,Fig6_A_stability_performance_curve,Fig6_A,Fig6,_A,Series_1,SnO2,hours,1.0,497.9930600297083,497.9930600297083,65,x_time_h/10.1016_j.mtener.2021.100724/Fig6_A_stability_performance_curve/accepted/10.1016_j.mtener.2021.100724__Fig6__A__stability_performance_curve__SnO2__Series_1.csv
1102,x_time_h,10.1016/j.mtener.2021.100724,10.1016_j.mtener.2021.100724,Fig6_C_curve,Fig6_C,Fig6,_C,Series_1,→SnO2,hours,1.0,1195.9975328250675,1195.9975328250675,89,x_time_h/10.1016_j.mtener.2021.100724/Fig6_C_curve/accepted/10.1016_j.mtener.2021.100724__Fig6__C__curve__→SnO2__Series_1.csv
1103,x_time_h,10.1016/j.mtener.2021.100837,10.1016_j.mtener.2021.100837,Fig5_C_stability_performance_curve_pce,Fig5_C,Fig5,_C,Series_1,w_o_CsPbI₂Br,hours,1.0,1048.2937388743476,1048.2937388743476,117,x_time_h/10.1016_j.mtener.2021.100837/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.mtener.2021.100837__Fig5__C__stability_performance_curve_pce__w_o_CsPbI₂Br__Series_1.csv
1104,x_time_h,10.1016/j.mtener.2021.100855,10.1016_j.mtener.2021.100855,Fig3_C_stability_performance_curve_pce,Fig3_C,Fig3,_C,Series_1,Control,hours,1.0,1256.56628786018,1256.56628786018,38,x_time_h/10.1016_j.mtener.2021.100855/Fig3_C_stability_performance_curve_pce/accepted/10.1016_j.mtener.2021.100855__Fig3__C__stability_performance_curve_pce__Control__Series_1.csv
1105,x_time_h,10.1016/j.nanoen.2015.10.006,10.1016_j.nanoen.2015.10.006,Fig3_D_jv_curve,Fig3_D,Fig3,_D,Series_1,'Partial'_Encapsulation,hours,1.0,552.440169593117,552.440169593117,67,x_time_h/10.1016_j.nanoen.2015.10.006/Fig3_D_jv_curve/accepted/10.1016_j.nanoen.2015.10.006__Fig3__D__jv_curve__'Partial'_Encapsulation__Series_1.csv
1106,x_time_h,10.1016/j.nanoen.2015.10.006,10.1016_j.nanoen.2015.10.006,Fig3_D_jv_curve,Fig3_D,Fig3,_D,Series_3,No_Encapsulation,hours,1.0,238.65663845411498,238.65663845411498,30,x_time_h/10.1016_j.nanoen.2015.10.006/Fig3_D_jv_curve/accepted/10.1016_j.nanoen.2015.10.006__Fig3__D__jv_curve__No_Encapsulation__Series_3.csv
1107,x_time_h,10.1016/j.nanoen.2016.11.039,10.1016_j.nanoen.2016.11.039,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_1,CuPc,hours,1.0,1989.6001263700234,1989.6001263700234,68,x_time_h/10.1016_j.nanoen.2016.11.039/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.11.039__Fig5__A__stability_performance_curve_pce__CuPc__Series_1.csv
1108,x_time_h,10.1016/j.nanoen.2016.11.039,10.1016_j.nanoen.2016.11.039,Fig5_A_stability_performance_curve_pce,Fig5_A,Fig5,_A,Series_2,CuMe2Pc,hours,1.0,1989.6001263700234,1989.6001263700234,68,x_time_h/10.1016_j.nanoen.2016.11.039/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2016.11.039__Fig5__A__stability_performance_curve_pce__CuMe2Pc__Series_2.csv
1109,x_time_h,10.1016/j.nanoen.2017.02.034,10.1016_j.nanoen.2017.02.034,Fig5_B_stability_performance_curve_pce,Fig5_B,Fig5,_B,Series_1,RM-derived_PSC,hours,1.0,1994.2941654711208,1994.2941654711208,64,x_time_h/10.1016_j.nanoen.2017.02.034/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2017.02.034__Fig5__B__stability_performance_curve_pce__RM-derived_PSC__Series_1.csv
1110,x_time_h,10.1016/j.nanoen.2017.08.008,10.1016_j.nanoen.2017.08.008,Fig5_A_pce,Fig5_A,Fig5,_A,Series_2,PCBM,hours,1.0,299.82667634853993,299.82667634853993,59,x_time_h/10.1016_j.nanoen.2017.08.008/Fig5_A_pce/accepted/10.1016_j.nanoen.2017.08.008__Fig5__A__pce__PCBM__Series_2.csv
1111,x_time_h,10.1016/j.nanoen.2018.03.046,10.1016_j.nanoen.2018.03.046,Fig4_G_sem_image_stability_performance_curve_pce,Fig4_G,Fig4,_G,Series_1,Control,hours,1.0,310.2431027499083,310.2431027499083,43,x_time_h/10.1016_j.nanoen.2018.03.046/Fig4_G_sem_image_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2018.03.046__Fig4__G__sem_image_stability_performance_curve_pce__Control__Series_1.csv
1112,x_time_h,10.1016/j.nanoen.2018.09.037,10.1016_j.nanoen.2018.09.037,Fig6_B_stability_performance_curve_pce,Fig6_B,Fig6,_B,Series_2,without_DRCN5T,hours,1.0,1008.6152365919726,1008.6152365919726,67,x_time_h/10.1016_j.nanoen.2018.09.037/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2018.09.037__Fig6__B__stability_performance_curve_pce__without_DRCN5T__Series_2.csv
1113,x_time_h,10.1016/j.nanoen.2018.11.021,10.1016_j.nanoen.2018.11.021,Fig4_F_stability_performance_curve,Fig4_F,Fig4,_F,Series_1,Before,hours,1.0,234.17813304750592,234.17813304750592,41,x_time_h/10.1016_j.nanoen.2018.11.021/Fig4_F_stability_performance_curve/accepted/10.1016_j.nanoen.2018.11.021__Fig4__F__stability_performance_curve__Before__Series_1.csv
1114,x_time_h,10.1016/j.nanoen.2019.02.002,10.1016_j.nanoen.2019.02.002,Fig2_D_stability_performance_curve_pce,Fig2_D,Fig2,_D,Series_1,RT_5%_degradation,hours,1.0,1036.033292994643,1036.033292994643,56,x_time_h/10.1016_j.nanoen.2019.02.002/Fig2_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.02.002__Fig2__D__stability_performance_curve_pce__RT_5%_degradation__Series_1.csv
1115,x_time_h,10.1016/j.nanoen.2019.02.002,10.1016_j.nanoen.2019.02.002,Fig2_D_stability_performance_curve_pce,Fig2_D,Fig2,_D,Series_2,Hot_3%_degradation,hours,1.0,1030.7496745145286,1030.7496745145286,60,x_time_h/10.1016_j.nanoen.2019.02.002/Fig2_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.02.002__Fig2__D__stability_performance_curve_pce__Hot_3%_degradation__Series_2.csv
