array_row,curve_id,peak_time_h,peak_value,pce_0h,pce_200h,initial_gain,post_peak_drop,post_peak_nonincrease_fraction_5h,rise_then_fall_broad,rise_then_fall_medium,rise_then_fall_core,rise_then_fall_strong
1215,x_time_h/10.1039_c5nr05271h/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c5nr05271h__Fig7__A__stability_performance_curve_pce__PEDOT__Series_2.csv,0.0,0.9999947509944355,0.9999947509944355,0.1734242787580426,0.0,0.8265704722363929,1.0,False,False,False,False
1216,x_time_h/10.1039_c5ta05286f/Fig7_A_pce/accepted/10.1039_c5ta05286f__Fig7__A__pce__PEDOT_PSS__Series_2.csv,0.0,1.000316190239694,1.000316190239694,0.5203325685618774,0.0,0.4799836216778166,1.0,False,False,False,False
1217,x_time_h/10.1039_c5ta07957h/Fig10_B_stability_performance_curve_pce/accepted/10.1039_c5ta07957h__Fig10__B__stability_performance_curve_pce__PEDOT_PSS(40nm)__Series_2.csv,0.0,0.9993178969975437,0.9993178969975437,0.47241945153159465,0.0,0.5268984454659491,1.0,False,False,False,False
1218,x_time_h/10.1039_c5ta09080f/Fig6_C_stability_performance_curve_pce_profile/accepted/10.1039_c5ta09080f__Fig6__C__stability_performance_curve_pce_profile__Shelf_stability__Series_1.csv,0.0,0.9999730824922162,0.9999730824922162,0.8675265854123603,0.0,0.1324464970798559,1.0,False,False,False,False
1219,x_time_h/10.1039_c6cc06290c/Fig4_B_stability_performance_curve/accepted/10.1039_c6cc06290c__Fig4__B__stability_performance_curve__Control__Series_1.csv,0.0,1.0001747754073536,1.0001747754073536,0.3845203078259547,0.0,0.6156544675813989,1.0,False,False,False,False
1220,x_time_h/10.1039_c6nr01927g/Fig5_D_stability_performance_curve_pce/accepted/10.1039_c6nr01927g__Fig5__D__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,22.833333333333332,0.9999771419515381,0.9814117206632136,0.6441621710716587,0.018565421288324502,0.35581497087987934,1.0,True,False,False,False
1221,x_time_h/10.1039_c6nr04288k/Fig5_D_stability_performance_curve_pce/accepted/10.1039_c6nr04288k__Fig5__D__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,23.5,0.9994883698944956,0.9753796691331938,0.6887169210977447,0.024108700761301782,0.3107714487967509,1.0,True,True,False,False
1222,x_time_h/10.1039_c6ra06635f/Fig2_C_modeling_mapping_stability_performance_curve_2/accepted/10.1039_c6ra06635f__Fig2__C__modeling_mapping_stability_performance_curve_2__Modeling_for_PEDOT_PSS__Series_1.csv,0.0,1.0001103055212626,1.0001103055212626,0.320681587988406,0.0,0.6794287175328566,0.85,False,False,False,False
1223,x_time_h/10.1039_c6ra06635f/Fig2_C_modeling_mapping_stability_performance_curve_2/accepted/10.1039_c6ra06635f__Fig2__C__modeling_mapping_stability_performance_curve_2__Modeling_for_Spiro-OMETAD__Series_2.csv,0.0,0.9980588144759085,0.9980588144759085,0.1440130602547383,0.0,0.8540457542211701,1.0,False,False,False,False
1224,x_time_h/10.1039_c6ra09878a/Fig10_whole_figure/accepted/10.1039_c6ra09878a__Fig10__whole__figure__Spiro-OMeTAD__Series_2.csv,0.0,1.0000000000000002,1.0000000000000002,0.37051950638647674,0.0,0.6294804936135234,0.925,False,False,False,False
1225,x_time_h/10.1039_c6ra21775c/Fig5_B_stability_performance_curve_jsc_pce/accepted/10.1039_c6ra21775c__Fig5__B__stability_performance_curve_jsc_pce__LiTFSI+TBP__Series_2.csv,0.0,0.9999787037065954,0.9999787037065954,0.912344852036461,0.0,0.08763385167013438,1.0,False,False,False,False
1226,x_time_h/10.1039_c6ta10605f/Fig1_D_stability_performance_curve_pce/accepted/10.1039_c6ta10605f__Fig1__D__stability_performance_curve_pce__η__Series_1.csv,157.5,1.0000030379954403,0.8981599109288958,0.9924576574174858,0.10184312706654453,0.007545380577954508,1.0,False,False,False,False
1227,x_time_h/10.1039_c7ee02634j/Fig4_D_mppt_stability_performance_curve_jsc/accepted/10.1039_c7ee02634j__Fig4__D__mppt_stability_performance_curve_jsc__CsFAMA__Series_2.csv,10.0,0.9999999999999603,0.9996723317774384,0.9613864520397962,0.00032766822252183747,0.03861354796016403,1.0,False,False,False,False
1228,x_time_h/10.1039_c7ee02634j/Fig4_D_mppt_stability_performance_curve_jsc/accepted/10.1039_c7ee02634j__Fig4__D__mppt_stability_performance_curve_jsc__FAMA__Series_1.csv,17.0,0.9999995735357206,0.9963283949051153,0.8987247770226127,0.0036711786306052874,0.10127479651310789,1.0,False,False,False,False
1229,x_time_h/10.1039_c7ta06752f/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c7ta06752f__Fig7__D__stability_performance_curve_pce__CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(0_wt%)__Series_2.csv,0.0,1.0000000000000002,1.0000000000000002,0.7433265644451471,0.0,0.2566734355548531,1.0,False,False,False,False
1230,x_time_h/10.1039_c7ta06752f/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c7ta06752f__Fig7__D__stability_performance_curve_pce__CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(2.5_wt%)__Series_1.csv,60.83333333333333,0.99970331112321,0.9565447939782162,0.8975613742396401,0.04315851714499375,0.10214193688356987,1.0,True,True,True,False
1231,x_time_h/10.1039_c7ta07939g/Fig9_A_stability_performance_curve/accepted/10.1039_c7ta07939g__Fig9__A__stability_performance_curve__Pristine__Series_1.csv,32.166666666666664,1.0000164073242566,0.9999999999999998,0.9154848349351972,1.640732425678415e-05,0.0845315723890594,1.0,False,False,False,False
1232,x_time_h/10.1039_c7ta09946k/Fig5_A_stability_performance_curve/accepted/10.1039_c7ta09946k__Fig5__A__stability_performance_curve__Spiro-OMeTAD__Series_2.csv,0.0,1.0017479169317072,1.0017479169317072,0.4712171309989152,0.0,0.5305307859327919,0.75,False,False,False,False
1233,x_time_h/10.1039_c7ta10871k/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c7ta10871k__Fig7__A__stability_performance_curve_pce__CCE__Series_2.csv,0.0,1.0000000000000002,1.0000000000000002,0.7195143354241303,0.0,0.2804856645758699,1.0,False,False,False,False
1234,x_time_h/10.1039_c7ta10871k/Fig7_A_stability_performance_curve_pce/accepted/10.1039_c7ta10871k__Fig7__A__stability_performance_curve_pce__PF-3__Series_4.csv,0.0,0.9999803147392281,0.9999803147392281,0.7858594498096129,0.0,0.21412086492961524,1.0,False,False,False,False
1235,x_time_h/10.1039_c8ee02252f/Fig6_F_stability_performance_curve_pce/accepted/10.1039_c8ee02252f__Fig6__F__stability_performance_curve_pce__Control__Series_2.csv,0.0,1.0000670340095899,1.0000670340095899,0.6995326767128522,0.0,0.3005343572967376,1.0,False,False,False,False
1236,x_time_h/10.1039_c8ee02404a/Fig6_E_mppt_stability_performance_curve_pce/accepted/10.1039_c8ee02404a__Fig6__E__mppt_stability_performance_curve_pce__Reference__Series_1.csv,71.66666666666666,1.0002472321494342,0.9827250075721267,0.9469127187853735,0.017522224577307566,0.0533345133640607,1.0,True,False,False,False
1237,x_time_h/10.1039_c8nr00152a/Fig7_B_stability_performance_curve_pce/accepted/10.1039_c8nr00152a__Fig7__B__stability_performance_curve_pce__FA__Series_3.csv,56.83333333333333,0.9999552191870889,0.8620805167588299,0.7847165233115627,0.13787470242825894,0.21523869587552613,1.0,True,True,True,True
1238,x_time_h/10.1039_c8nr05698f/Fig6_A_stability_performance_curve_pce_conductivity/accepted/10.1039_c8nr05698f__Fig6__A__stability_performance_curve_pce_conductivity__PEDOT_PSS__Series_2.csv,0.0,1.0003921511987048,1.0003921511987048,0.0675389212501049,0.0,0.9328532299486,1.0,False,False,False,False
1239,x_time_h/10.1039_c8nr07638c/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8nr07638c__Fig4__D__stability_performance_curve_pce__PSCwith_β-CD__Series_1.csv,7.5,0.9999744084003814,0.9975537451333971,0.9551870248406259,0.002420663266984313,0.044787383559755534,1.0,False,False,False,False
1240,x_time_h/10.1039_c8nr07638c/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8nr07638c__Fig4__D__stability_performance_curve_pce__PSCwithout_β-CD__Series_2.csv,0.0,0.9999829854818578,0.9999829854818578,0.1934765853645879,0.0,0.8065064001172699,1.0,False,False,False,False
1241,x_time_h/10.1039_c8nr08295b/Fig6_B_stability_performance_curve_pce/accepted/10.1039_c8nr08295b__Fig6__B__stability_performance_curve_pce__W_O_CQDs__Series_1.csv,0.0,1.0006701649861978,1.0006701649861978,0.2809030922581952,0.0,0.7197670727280026,1.0,False,False,False,False
1242,x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__SnO₂_C₆₀-SAM__Series_2.csv,0.0,0.9999578174222027,0.9999578174222027,0.9312062127746294,0.0,0.06875160464757324,0.975,False,False,False,False
1243,x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__SnO₂__Series_1.csv,0.0,0.9999576021492974,0.9999576021492974,0.8365999609333671,0.0,0.16335764121593033,0.825,False,False,False,False
1244,x_time_h/10.1039_c8qm00620b/Fig3_D_stability_performance_curve/accepted/10.1039_c8qm00620b__Fig3__D__stability_performance_curve__ZnO_SnO₂_C₆₀-SAM__Series_3.csv,0.0,0.9999386860263128,0.9999386860263128,0.9389528524957146,0.0,0.060985833530598166,0.725,False,False,False,False
1245,x_time_h/10.1039_c8ra02556h/Fig6_A_pce/accepted/10.1039_c8ra02556h__Fig6__A__pce__PEDOT_PSS__Series_3.csv,17.333333333333332,0.9993699321552936,0.980388408594896,0.22480524927456072,0.018981523560397617,0.7745646828807329,1.0,True,False,False,False
1246,x_time_h/10.1039_c8ta00267c/Fig5_B_stability_performance_curve_pce/accepted/10.1039_c8ta00267c__Fig5__B__stability_performance_curve_pce__Pristine__Series_1.csv,45.33333333333333,1.0000000028106877,0.9778386652114418,0.9051232816405325,0.02216133759924588,0.09487672117015522,1.0,True,True,False,False
1247,x_time_h/10.1039_c8ta00267c/Fig5_C_stability_performance_curve_pce/accepted/10.1039_c8ta00267c__Fig5__C__stability_performance_curve_pce__Pristine__Series_1.csv,6.333333333333333,0.9999999999999603,0.9985580851420651,0.8294267838270816,0.0014419148578951324,0.17057321617287868,1.0,False,False,False,False
1248,x_time_h/10.1039_c8ta00769a/Fig8_D_stability_performance_curve_pce/accepted/10.1039_c8ta00769a__Fig8__D__stability_performance_curve_pce__Control__Series_1.csv,0.0,0.9999999999999996,0.9999999999999996,0.9061437015443712,0.0,0.09385629845562837,1.0,False,False,False,False
1249,x_time_h/10.1039_c8ta00769a/Fig8_E_stability_performance_curve_pce/accepted/10.1039_c8ta00769a__Fig8__E__stability_performance_curve_pce__Control__Series_2.csv,0.1666666666666666,0.9999415512826013,0.9999412482945242,0.8788188071290197,3.02988077072186e-07,0.1211227441535816,1.0,False,False,False,False
1250,x_time_h/10.1039_c8ta02121j/Fig6_B_stability_performance_curve_pce/accepted/10.1039_c8ta02121j__Fig6__B__stability_performance_curve_pce__Without_CH₃CONH₂__Series_2.csv,0.0,1.0003033723259442,1.0003033723259442,0.5450323321514117,0.0,0.45527104017453257,1.0,False,False,False,False
1251,x_time_h/10.1039_c8ta02672f/Fig3_M_jv_curve_stability_performance/accepted/10.1039_c8ta02672f__Fig3__M__jv_curve_stability_performance__AuCl₃-Graphene__Series_1.csv,6.5,0.9999999999999599,0.9997328839935136,0.9954588300099857,0.00026711600644635514,0.004541169989974225,1.0,False,False,False,False
1252,x_time_h/10.1039_c8ta04453h/Fig4_A_stability_performance_curve_pce/accepted/10.1039_c8ta04453h__Fig4__A__stability_performance_curve_pce__x_=_0__Series_2.csv,0.0,0.999999760073048,0.999999760073048,0.80017077482024,0.0,0.199828985252808,1.0,False,False,False,False
1253,x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MA__Series_2.csv,0.0,1.0,1.0,0.9608600745668382,0.0,0.039139925433161804,1.0,False,False,False,False
1254,x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.03__Series_3.csv,9.0,0.99999999999996,0.9995905146272561,0.9880741823335014,0.0004094853727039105,0.011925817666458616,1.0,False,False,False,False
1255,x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.05__Series_4.csv,0.0,0.9999891117633387,0.9999891117633387,0.9816755399210545,0.0,0.018313571842284215,1.0,False,False,False,False
1256,x_time_h/10.1039_c8ta04936j/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig5__A__stability_performance_curve_pce__MDx=0.10__Series_1.csv,0.0,0.9999999999999996,0.9999999999999996,0.9617750382908424,0.0,0.038224961709157124,1.0,False,False,False,False
1257,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MA__Series_3.csv,0.0,1.000918150208057,1.000918150208057,0.8140086068720865,0.0,0.18690954333597054,1.0,False,False,False,False
1258,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDX=0.05__Series_4.csv,0.0,0.9996907980836606,0.9996907980836606,0.8784138114918373,0.0,0.12127698659182329,1.0,False,False,False,False
1259,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDx=0.03__Series_2.csv,0.0,1.000479778095435,1.000479778095435,0.8501656216972567,0.0,0.15031415639817836,1.0,False,False,False,False
1260,x_time_h/10.1039_c8ta04936j/Fig6_A_stability_performance_curve_pce/accepted/10.1039_c8ta04936j__Fig6__A__stability_performance_curve_pce__MDx=0.10__Series_1.csv,0.0,1.0007894683448435,1.0007894683448435,0.4643865110382145,0.0,0.536402957306629,1.0,False,False,False,False
1261,x_time_h/10.1039_c8ta07368f/Fig7_whole_stability/accepted/10.1039_c8ta07368f__Fig7__whole__stability__Spiro-OMeTAD__Series_1.csv,0.0,1.0031098204970619,1.0031098204970619,0.3997304656962896,0.0,0.6033793548007722,1.0,False,False,False,False
1262,x_time_h/10.1039_c8ta10094b/Fig4_D_stability_performance_curve_pce/accepted/10.1039_c8ta10094b__Fig4__D__stability_performance_curve_pce__IPA__Series_2.csv,0.0,0.9999837778249367,0.9999837778249367,0.8001717172693414,0.0,0.1998120605555953,1.0,False,False,False,False
1263,x_time_h/10.1039_c8ta11800k/Fig3_F_mppt_stability_performance_curve_eqe/accepted/10.1039_c8ta11800k__Fig3__F__mppt_stability_performance_curve_eqe__Spiro-OMeTAD__Series_1.csv,0.0,1.0001119762426411,1.0001119762426411,0.6520814525290154,0.0,0.34803052371362575,1.0,False,False,False,False
1264,x_time_h/10.1039_c8ta11925b/Fig6_F_stability_performance_curve_pce/accepted/10.1039_c8ta11925b__Fig6__F__stability_performance_curve_pce__ABS-0__Series_1.csv,0.0,1.0000627543905989,1.0000627543905989,0.6830802864657157,0.0,0.31698246792488316,1.0,False,False,False,False
1265,x_time_h/10.1039_c9cc07785e/Fig4_A_stability_performance_curve_pce_2/accepted/10.1039_c9cc07785e__Fig4__A__stability_performance_curve_pce_2__CE__Series_2.csv,6.333333333333333,0.9999999999999601,0.9993026033982477,0.982565054742572,0.0006973966017124189,0.01743494525738809,0.9210526315789473,False,False,False,False
1266,x_time_h/10.1039_c9ta00118b/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1039_c9ta00118b__Fig6__B__mppt_stability_performance_curve_pce__C₆₀__Series_2.csv,0.0,0.9999620150747276,0.9999620150747276,0.726727831567134,0.0,0.27323418350759354,1.0,False,False,False,False
1267,x_time_h/10.1039_c9ta01070j/Fig4_B_stability_performance_curve_pce/accepted/10.1039_c9ta01070j__Fig4__B__stability_performance_curve_pce__Spiro__Series_1.csv,28.833333333333332,0.9999991516252386,0.9915947435684298,0.8535047717395727,0.008404408056808754,0.14649437988566583,1.0,False,False,False,False
1268,x_time_h/10.1039_c9ta01094g/Fig4_D_stability_performance_curve/accepted/10.1039_c9ta01094g__Fig4__D__stability_performance_curve__Spiro-MeOTAD_at_65_±_1_°C_without_sealing_in_nitrogen_atmosphere__Series_1.csv,0.0,1.0000818027563434,1.0000818027563434,0.8136043208148844,0.0,0.18647748194145897,1.0,False,False,False,False
1269,x_time_h/10.1039_c9ta01094g/Fig5_C_stability/accepted/10.1039_c9ta01094g__Fig5__C__stability__CuScN_rG0_@_85_%c__Series_2.csv,45.83333333333333,0.9999849557990488,0.9997722100149304,0.9874619333813389,0.00021274578411834,0.012523022417709861,0.9333333333333333,False,False,False,False
1270,x_time_h/10.1039_c9ta01760g/Fig3_E_stability_performance_curve_pce/accepted/10.1039_c9ta01760g__Fig3__E__stability_performance_curve_pce__W_0g-C3N4__Series_2.csv,0.0,1.0,1.0,0.7224865890562198,0.0,0.27751341094378024,1.0,False,False,False,False
1271,x_time_h/10.1039_c9ta03454d/Fig3_D_stability_performance_curve/accepted/10.1039_c9ta03454d__Fig3__D__stability_performance_curve__y_=_0__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.9144617698704248,0.0,0.0855382301295754,1.0,False,False,False,False
1272,x_time_h/10.1039_c9ta05422g/Fig7_D_jv_curve_stability_performance_pce/accepted/10.1039_c9ta05422g__Fig7__D__jv_curve_stability_performance_pce__c-Ti02_Sn02__Series_2.csv,0.0,1.0000151810117701,1.0000151810117701,0.9283034569250573,0.0,0.07171172408671278,1.0,False,False,False,False
1273,x_time_h/10.1039_c9ta05422g/Fig7_D_jv_curve_stability_performance_pce/accepted/10.1039_c9ta05422g__Fig7__D__jv_curve_stability_performance_pce__c-Ti02__Series_1.csv,0.0,0.9999932052745077,0.9999932052745077,0.8939401274142251,0.0,0.10605307786028262,1.0,False,False,False,False
1274,x_time_h/10.1039_c9ta05802h/Fig5_B_stability_performance_curve_jsc/accepted/10.1039_c9ta05802h__Fig5__B__stability_performance_curve_jsc__C-ZnO__Series_1.csv,0.0,1.0000779927447383,1.0000779927447383,0.7627404649576869,0.0,0.23733752778705142,1.0,False,False,False,False
1275,x_time_h/10.1039_c9ta06718c/Fig6_C_pce/accepted/10.1039_c9ta06718c__Fig6__C__pce__W_O_DTA__Series_2.csv,0.0,1.0000000000000002,1.0000000000000002,0.8335576174984864,0.0,0.16644238250151377,0.925,False,False,False,False
1276,x_time_h/10.1039_c9ta07238a/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c9ta07238a__Fig5__A__stability_performance_curve_pce__Prisitine__Series_1.csv,0.0,1.0,1.0,0.8774463247811797,0.0,0.12255367521882032,1.0,False,False,False,False
1277,x_time_h/10.1039_c9ta08177a/Fig6_A_stability_performance_curve/accepted/10.1039_c9ta08177a__Fig6__A__stability_performance_curve__with_PEI_CNT__Series_2.csv,6.833333333333333,0.9999999999999601,0.9995647727923361,0.9688559649371686,0.00043522720762401157,0.03114403506279151,1.0,False,False,False,False
1278,x_time_h/10.1039_c9ta08177a/Fig6_A_stability_performance_curve/accepted/10.1039_c9ta08177a__Fig6__A__stability_performance_curve__withoutPEI_CNT__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.9465533806608141,0.0,0.05344661933918615,1.0,False,False,False,False
1279,x_time_h/10.1039_c9ta09101g/Fig2_E_stability_performance_curve_jsc/accepted/10.1039_c9ta09101g__Fig2__E__stability_performance_curve_jsc__W_oTBAB__Series_1.csv,0.0,0.9999149886118583,0.9999149886118583,0.4857912912157054,0.0,0.5141236973961529,1.0,False,False,False,False
1280,x_time_h/10.1039_c9ta12597c/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c9ta12597c__Fig5__A__stability_performance_curve_pce__Pristine__Series_1.csv,68.33333333333333,0.9999523755683205,0.9621607447356373,0.9725024897047236,0.03779163083268322,0.027449885863596868,1.0,True,False,False,False
1281,x_time_h/10.1039_c9ta12904a/Fig6_E_pce/accepted/10.1039_c9ta12904a__Fig6__E__pce__o-control__Series_2.csv,0.0,0.9999730285089673,0.9999730285089673,0.8373813271364975,0.0,0.1625917013724698,1.0,False,False,False,False
1282,x_time_h/10.1039_c9ta13159k/Fig4_E_stability_performance_curve/accepted/10.1039_c9ta13159k__Fig4__E__stability_performance_curve__Control__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.8861850930402518,0.0,0.11381490695974839,1.0,False,False,False,False
1283,x_time_h/10.1039_c9ta13159k/Fig4_E_stability_performance_curve/accepted/10.1039_c9ta13159k__Fig4__E__stability_performance_curve__FBH__Series_2.csv,51.33333333333333,0.9999899213247054,0.9690125181868274,0.9769212063992658,0.030977403137878,0.023068714925439604,1.0,True,False,False,False
1284,x_time_h/10.1039_c9ta13719j/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c9ta13719j__Fig7__D__stability_performance_curve_pce__10-PFA__Series_1.csv,0.0,0.9999736433127462,0.9999736433127462,0.7838124143305363,0.0,0.2161612289822099,1.0,False,False,False,False
1285,x_time_h/10.1039_c9ta13719j/Fig7_D_stability_performance_curve_pce/accepted/10.1039_c9ta13719j__Fig7__D__stability_performance_curve_pce__Control__Series_2.csv,0.0,1.000004154509346,1.000004154509346,0.7729392369407048,0.0,0.22706491756864133,1.0,False,False,False,False
1286,x_time_h/10.1039_c9ta13922b/Fig4_F_stability_performance_curve_pce/accepted/10.1039_c9ta13922b__Fig4__F__stability_performance_curve_pce__w_o_t-BCA__Series_2.csv,0.0,1.0,1.0,0.8428272389006886,0.0,0.15717276109931144,1.0,False,False,False,False
1287,x_time_h/10.1039_c9ta14139a/Fig5_A_stability_performance_curve_pce/accepted/10.1039_c9ta14139a__Fig5__A__stability_performance_curve_pce__HEA__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.8759185255959755,0.0,0.12408147440402473,1.0,False,False,False,False
1288,x_time_h/10.1039_c9tc00064j/Fig7_A_stability_performance_curve/accepted/10.1039_c9tc00064j__Fig7__A__stability_performance_curve__Reference__Series_1.csv,26.5,0.9999999985650233,0.9998735625635079,0.9601724136846244,0.00012643600151540646,0.03982758488039895,1.0,False,False,False,False
1289,x_time_h/10.1039_c9tc03877a/Fig4_A_stability_performance_curve_pce/accepted/10.1039_c9tc03877a__Fig4__A__stability_performance_curve_pce__PCBM__Series_2.csv,0.0,0.999827090018305,0.999827090018305,0.21349656751299376,0.0,0.7863305225053113,1.0,False,False,False,False
1290,x_time_h/10.1039_c9tc04067f/Fig6_whole_stability/accepted/10.1039_c9tc04067f__Fig6__whole__stability__Pristine__Series_2.csv,0.0,1.0000165225139568,1.0000165225139568,0.31031536551750993,0.0,0.6897011569964469,1.0,False,False,False,False
1291,x_time_h/10.1039_c9tc05679c/Fig8_B_stability_performance_curve_pce/accepted/10.1039_c9tc05679c__Fig8__B__stability_performance_curve_pce__CsPbBr₃__Series_2.csv,3.333333333333333,0.9998975790658265,0.9991972185807175,0.9712897388655238,0.0007003604851090195,0.028607840200302714,0.5641025641025641,False,False,False,False
1292,x_time_h/10.1039_c9tc06578d/Fig5_A_stability_performance_curve/accepted/10.1039_c9tc06578d__Fig5__A__stability_performance_curve__Control__Series_1.csv,0.0,0.9999990145301696,0.9999990145301696,0.8143525539214778,0.0,0.18564646060869183,1.0,False,False,False,False
1293,x_time_h/10.1039_c9tc06578d/Fig5_B_stability_performance_curve_pce/accepted/10.1039_c9tc06578d__Fig5__B__stability_performance_curve_pce__Control__Series_1.csv,0.0,0.9999999999999998,0.9999999999999998,0.5972304018306902,0.0,0.4027695981693096,1.0,False,False,False,False
1294,x_time_h/10.1039_d0ee01655a/Fig4_D_stability_performance_curve_pce/accepted/10.1039_d0ee01655a__Fig4__D__stability_performance_curve_pce__Doped_Spiro-OMeTAD__Series_1.csv,0.0,0.999985685460802,0.999985685460802,0.6917483345810513,0.0,0.3082373508797507,1.0,False,False,False,False
1295,x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee01845g__Fig3__D__stability_performance_curve__FASnl3__Series_1.csv,0.0,1.0,1.0,0.7563783357450292,0.0,0.24362166425497078,1.0,False,False,False,False
1296,x_time_h/10.1039_d0ee01845g/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee01845g__Fig3__D__stability_performance_curve__TG-FASnl₃__Series_2.csv,143.5,1.0000085996595387,0.9637446213810017,0.9963342041612169,0.036263978278537,0.003674395498321825,1.0,False,False,False,False
1297,x_time_h/10.1039_d0ee02043e/Fig4_E_stability_performance_curve_pce/accepted/10.1039_d0ee02043e__Fig4__E__stability_performance_curve_pce__control__Series_1.csv,0.0,0.9999767859384991,0.9999767859384991,0.8897839999239304,0.0,0.11019278601456872,1.0,False,False,False,False
1298,x_time_h/10.1039_d0ee02859b/Fig3_D_stability_performance_curve/accepted/10.1039_d0ee02859b__Fig3__D__stability_performance_curve__85_°C__Series_2.csv,0.0,0.9999716655632072,0.9999716655632072,0.08907204704187337,0.0,0.9108996185213338,0.95,False,False,False,False
1299,x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__W_O__Series_2.csv,0.0,0.9999999999999998,0.9999999999999998,0.4342511531567495,0.0,0.5657488468432503,1.0,False,False,False,False
1300,x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__With_0.2MIMBF₄__Series_1.csv,0.0,1.0000000000000002,1.0000000000000002,0.84223532975295,0.0,0.1577646702470502,1.0,False,False,False,False
1301,x_time_h/10.1039_d0ra03238g/Fig3_D_stability_performance_curve_pce/accepted/10.1039_d0ra03238g__Fig3__D__stability_performance_curve_pce__With_0.4MIMBF₄__Series_3.csv,0.0,1.0000000000000002,1.0000000000000002,0.9053675635052867,0.0,0.09463243649471353,1.0,False,False,False,False
1302,x_time_h/10.1039_d0ra07107b/Fig8_B_stability_performance_curve_pce/accepted/10.1039_d0ra07107b__Fig8__B__stability_performance_curve_pce__X_=_10%__Series_1.csv,0.0,1.0015616319383311,1.0015616319383311,0.45658878944529746,0.0,0.5449728424930337,0.975,False,False,False,False
1303,x_time_h/10.1039_d0sc06354a/Fig6_E_stability_performance_curve_pce/accepted/10.1039_d0sc06354a__Fig6__E__stability_performance_curve_pce__Control__Series_2.csv,0.0,0.9999999999999998,0.9999999999999998,0.7212928560212808,0.0,0.278707143978719,1.0,False,False,False,False
1304,x_time_h/10.1039_d0se00479k/Fig6_whole_mppt_stability_performance_curve_pce/accepted/10.1039_d0se00479k__Fig6__whole__mppt_stability_performance_curve_pce__Without_CuSCN__Series_2.csv,0.0,1.0,1.0,0.9914214381752396,0.0,0.008578561824760356,1.0,False,False,False,False
1305,x_time_h/10.1039_d0se01323d/Fig7_A_stability_performance_curve/accepted/10.1039_d0se01323d__Fig7__A__stability_performance_curve__Forward_bias__Series_1.csv,6.833333333333333,0.9999233554035641,0.9976643049811647,0.9413629051050777,0.002259050422399489,0.058560450298486444,1.0,False,False,False,False
1306,x_time_h/10.1039_d0se01323d/Fig7_A_stability_performance_curve/accepted/10.1039_d0se01323d__Fig7__A__stability_performance_curve__Reverse_bias__Series_2.csv,0.0,0.9999731661029064,0.9999731661029064,0.9312887988969495,0.0,0.06868436720595694,1.0,False,False,False,False
