curve_id,status,reason,n_original_points,pce_max_0_200h,pce_min_normalized,max_x_hours,n_unique_t,t_coverage_pct,top_dir,doi,figure_label,series_id,unit_label
x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter__D-0__Series_2.csv,included,OK,56,1.0000092906967688,0.6470377834542737,194.5753147190187,16,97.28765735950935,x_time_day,10.1002/cssc.201600887,Fig7_D,Series_2,days
x_time_day/10.1002_cssc.201600887/Fig7_D_photovoltaic_parameter/10.1002_cssc.201600887__Fig7__D__photovoltaic_parameter__D-5__Series_3.csv,included,OK,56,1.0000092906967688,0.7728244159004477,194.5753147190187,16,97.28765735950935,x_time_day,10.1002/cssc.201600887,Fig7_D,Series_3,days
x_time_day/10.1002_cssc.201700271/Fig5_C_stability_performance_curve_pce/10.1002_cssc.201700271__Fig5__C__stability_performance_curve_pce__Device_without_PVP__Series_2.csv,included,OK,64,11.612689009428994,0.7733979636174843,195.31786502639818,18,97.65893251319909,x_time_day,10.1002/cssc.201700271,Fig5_C,Series_2,days
x_time_day/10.1002_cssc.201700603/Fig5_B_stability_performance_curve_pce/10.1002_cssc.201700603__Fig5__B__stability_performance_curve_pce__0__Series_4.csv,included,OK,33,14.604756706936742,0.6855337816703099,197.33167395411607,27,98.66583697705804,x_time_day,10.1002/cssc.201700603,Fig5_B,Series_4,days
x_time_day/10.1002_cssc.201700603/Fig5_B_stability_performance_curve_pce/10.1002_cssc.201700603__Fig5__B__stability_performance_curve_pce__5__Series_1.csv,included,OK,32,10.961469591868562,0.84624237078313,197.33167395411604,27,98.66583697705802,x_time_day,10.1002/cssc.201700603,Fig5_B,Series_1,days
x_time_day/10.1002_cssc.201702265/Fig3_A_pce/10.1002_cssc.201702265__Fig3__A__pce__MAPbI₃_+_10%_F1_0.5_mmol__Series_1.csv,included,OK,51,1.0001121807680406,0.9787440538995282,196.82813132618605,33,98.41406566309303,x_time_day,10.1002/cssc.201702265,Fig3_A,Series_1,days
x_time_day/10.1002_cssc.201702265/Fig3_A_pce/10.1002_cssc.201702265__Fig3__A__pce__Reference__Series_2.csv,included,OK,51,0.9990826800909627,0.9200318161842397,196.82813132618602,33,98.41406566309301,x_time_day,10.1002/cssc.201702265,Fig3_A,Series_2,days
x_time_day/10.1002_cssc.201702265/Fig3_B_pce/10.1002_cssc.201702265__Fig3__B__pce__MAPbl+10%F20.5mmol3__Series_1.csv,included,OK,51,0.999645042563824,0.8161801132868453,196.8416747567518,33,98.4208373783759,x_time_day,10.1002/cssc.201702265,Fig3_B,Series_1,days
x_time_day/10.1002_cssc.201702265/Fig3_B_pce/10.1002_cssc.201702265__Fig3__B__pce__MAPbl+10%F3_0.5mmol3__Series_3.csv,included,OK,51,1.001016345836044,0.9561656342202385,196.84167475675173,33,98.42083737837586,x_time_day,10.1002/cssc.201702265,Fig3_B,Series_3,days
x_time_day/10.1002_cssc.201702265/Fig3_B_pce/10.1002_cssc.201702265__Fig3__B__pce__Reference__Series_2.csv,included,OK,51,0.9982737392916043,0.6208732634570688,196.84167475675173,33,98.42083737837586,x_time_day,10.1002/cssc.201702265,Fig3_B,Series_2,days
x_time_day/10.1002_cssc.201702265/Fig3_C_pce/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_10%_C₆₀__Series_3.csv,included,OK,52,1.0002216992211042,0.9289049393315498,194.36559715653516,20,97.18279857826758,x_time_day,10.1002/cssc.201702265,Fig3_C,Series_3,days
x_time_day/10.1002_cssc.201702265/Fig3_C_pce/10.1002_cssc.201702265__Fig3__C__pce__MAPbI₃_+_5%_C₆₀__Series_1.csv,included,OK,52,0.998299457395049,0.9133629025067951,194.36559715653522,20,97.18279857826761,x_time_day,10.1002/cssc.201702265,Fig3_C,Series_1,days
x_time_day/10.1002_cssc.201702265/Fig3_C_pce/10.1002_cssc.201702265__Fig3__C__pce__Reference__Series_2.csv,included,OK,49,0.9880475009894221,0.9306219115618198,194.3655971565352,20,97.1827985782676,x_time_day,10.1002/cssc.201702265,Fig3_C,Series_2,days
x_time_day/10.1002_cssc.201902165/Fig6_B_stability_performance_curve_pce_mapping/10.1002_cssc.201902165__Fig6__B__stability_performance_curve_pce_mapping__TiO2_NPs__Series_2.csv,included,OK,37,0.9999974189626701,0.7165640236958202,193.31213500194576,18,96.65606750097288,x_time_day,10.1002/cssc.201902165,Fig6_B,Series_2,days
x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NCs__Series_1.csv,included,OK,64,1.0024098859315,0.9176187283457714,192.950784013871,18,96.4753920069355,x_time_day,10.1002/cssc.201903025,Fig7_A,Series_1,days
x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NWs_DEA__Series_3.csv,included,OK,63,1.0066469960283024,0.9892141262914372,192.95078401387102,18,96.47539200693551,x_time_day,10.1002/cssc.201903025,Fig7_A,Series_3,days
x_time_day/10.1002_cssc.201903025/Fig7_A_stability_performance_curve_pce/10.1002_cssc.201903025__Fig7__A__stability_performance_curve_pce__NiO_NWs__Series_2.csv,included,OK,63,1.0045284409799013,0.9658501083278007,192.95078401387104,18,96.47539200693552,x_time_day,10.1002/cssc.201903025,Fig7_A,Series_2,days
x_time_day/10.1002_cssc.202001350/Fig8_B_jv_curve_stability_performance_pce/10.1002_cssc.202001350__Fig8__B__jv_curve_stability_performance_pce__spiro-OMeTAD__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 89% of window)",41,,,177.28457093163053,6,88.64228546581526,x_time_day,10.1002/cssc.202001350,Fig8_B,Series_1,days
x_time_day/10.1002_ente.201800378/Fig9_C_jv_curve_stability_performance_pce_jsc/10.1002_ente.201800378__Fig9__C__jv_curve_stability_performance_pce_jsc__W_O_PVB__Series_1.csv,included,OK,54,14.218752348700693,0.26800599074425147,199.66409183373156,45,99.83204591686578,x_time_day,10.1002/ente.201800378,Fig9_C,Series_1,days
x_time_day/10.1002_ente.201800378/Fig9_C_jv_curve_stability_performance_pce_jsc/10.1002_ente.201800378__Fig9__C__jv_curve_stability_performance_pce_jsc__With_PVB__Series_2.csv,included,OK,53,19.265829377900907,0.6121173610342888,199.6640918337316,45,99.8320459168658,x_time_day,10.1002/ente.201800378,Fig9_C,Series_2,days
x_time_day/10.1002_ente.201900990/Fig6_whole_stability/10.1002_ente.201900990__Fig6__whole__stability__Standard__Series_1.csv,included,OK,79,1.0017945316687114,0.7576034692973265,198.2413016849954,33,99.1206508424977,x_time_day,10.1002/ente.201900990,Fig6,Series_1,days
x_time_day/10.1002_ente.202200761/Fig5_F_stability_performance_curve/10.1002_ente.202200761__Fig5__F__stability_performance_curve__Pristine__Series_1.csv,included,OK,41,1.0024605863343317,0.9413466605926787,183.19270735604331,11,91.59635367802166,x_time_day,10.1002/ente.202200761,Fig5_F,Series_1,days
x_time_day/10.1002_ente.202200761/Fig5_F_stability_performance_curve/10.1002_ente.202200761__Fig5__F__stability_performance_curve__→—Brij_30__Series_2.csv,included,OK,41,1.00386062541291,0.97490215849434,183.1927073560434,11,91.5963536780217,x_time_day,10.1002/ente.202200761,Fig5_F,Series_2,days
x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_Ag_CuO_Nfs_PEDOT_PSS__Series_2.csv,included,OK,56,1.0113623067787372,0.8956315603371987,193.95716485592027,16,96.97858242796013,x_time_day,10.1002/pc.25527,Fig9_D,Series_2,days
x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_PEDOT_PSS__Series_1.csv,included,OK,57,1.0038158305992708,0.7720563774263742,193.95716485592027,16,96.97858242796013,x_time_day,10.1002/pc.25527,Fig9_D,Series_1,days
x_time_day/10.1002_pip.3352/Fig6_H_stability_performance_curve/10.1002_pip.3352__Fig6__H__stability_performance_curve__Control__Series_2.csv,excluded,"Too few unique time points (2) in [0,200]h window (data spans 57% of window)",42,,,113.03059916572442,2,56.51529958286221,x_time_day,10.1002/pip.3352,Fig6_H,Series_2,days
x_time_day/10.1002_smll.201904387/Fig5_A_stability_performance_curve_pce/10.1002_smll.201904387__Fig5__A__stability_performance_curve_pce__0-Control__Series_1.csv,included,OK,66,14.313474823371747,0.9367737265452226,198.44979567891752,19,99.22489783945876,x_time_day,10.1002/smll.201904387,Fig5_A,Series_1,days
x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2CL__Series_1.csv,included,OK,79,0.9920350649521608,0.9244345602092233,196.7056182320186,14,98.3528091160093,x_time_day,10.1002/smll.202004778,Fig4_A,Series_1,days
x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2_CL+Ti_100-NaPA@TiO2__Series_2.csv,included,OK,79,1.0014065158860754,0.9625788815619685,196.7056182320186,14,98.3528091160093,x_time_day,10.1002/smll.202004778,Fig4_A,Series_2,days
x_time_day/10.1002_smll.202005671/Fig5_E_stability_performance_curve_pce/10.1002_smll.202005671__Fig5__E__stability_performance_curve_pce__P-SnO₂__Series_1.csv,excluded,"Too few unique time points (5) in [0,200]h window (data spans 92% of window)",47,,,184.2951089863094,5,92.1475544931547,x_time_day,10.1002/smll.202005671,Fig5_E,Series_1,days
x_time_day/10.1002_smtd.201900449/Fig5_C_stability_performance_curve_pce/10.1002_smtd.201900449__Fig5__C__stability_performance_curve_pce__Ag__Series_1.csv,included,OK,112,1.0023995267713497,0.9564115462021576,199.94201189803633,68,99.97100594901816,x_time_day,10.1002/smtd.201900449,Fig5_C,Series_1,days
x_time_day/10.1002_smtd.201900476/Fig5_C_stability_performance_curve_pce/10.1002_smtd.201900476__Fig5__C__stability_performance_curve_pce__SnO₂__Series_2.csv,included,OK,50,17.97547663231324,0.94152967968908,189.39286583536614,14,94.69643291768307,x_time_day,10.1002/smtd.201900476,Fig5_C,Series_2,days
x_time_day/10.1002_smtd.202001090/Fig5_E_stability_performance_curve_pce/10.1002_smtd.202001090__Fig5__E__stability_performance_curve_pce__MAPbI₃__Series_2.csv,included,OK,22,100.7179761675955,0.662578737876928,193.60415261629623,16,96.80207630814812,x_time_day,10.1002/smtd.202001090,Fig5_E,Series_2,days
x_time_day/10.1002_solr.201700096/Fig7_whole_stability/10.1002_solr.201700096__Fig7__whole__stability__BTPA-4__Series_3.csv,included,OK,66,13.166316025994064,0.8557364510055617,196.87784388606786,60,98.43892194303393,x_time_day,10.1002/solr.201700096,Fig7,Series_3,days
x_time_day/10.1002_solr.201700096/Fig7_whole_stability/10.1002_solr.201700096__Fig7__whole__stability__BTPA-5__Series_2.csv,included,OK,65,14.137574279248277,0.9060623187546544,196.87784388606792,60,98.43892194303396,x_time_day,10.1002/solr.201700096,Fig7,Series_2,days
x_time_day/10.1002_solr.201700096/Fig7_whole_stability/10.1002_solr.201700096__Fig7__whole__stability__BTPA-6__Series_1.csv,included,OK,65,14.921494306631665,0.7455245169778782,196.87784388606792,60,98.43892194303396,x_time_day,10.1002/solr.201700096,Fig7,Series_1,days
x_time_day/10.1002_solr.201700096/Fig7_whole_stability/10.1002_solr.201700096__Fig7__whole__stability__spiro-OMeTAD__Series_4.csv,included,OK,66,14.304334571990932,0.747825976053403,196.87784388606786,60,98.43892194303393,x_time_day,10.1002/solr.201700096,Fig7,Series_4,days
x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce__3D_PSCs__Series_1.csv,included,OK,75,18.487179376127578,0.8635488918116406,198.48550056914377,23,99.24275028457188,x_time_day,10.1002/solr.201700125,Fig6_A,Series_1,days
x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce__MDMC_PSCs_n=30__Series_2.csv,included,OK,75,18.216097122179004,0.9702604636282794,198.48550056914377,23,99.24275028457188,x_time_day,10.1002/solr.201700125,Fig6_A,Series_2,days
x_time_day/10.1002_solr.201700245/Fig6_whole_stability_performance_curve_pce/10.1002_solr.201700245__Fig6__whole__stability_performance_curve_pce__without_CrOX_layer__Series_2.csv,excluded,Curve max time 110.8h < 200.0h (curve too short),17,,,114.14523666198139,17,57.072618330990686,x_time_day,10.1002/solr.201700245,Fig6,Series_2,days
x_time_day/10.1002_solr.201800034/Fig10_B_stability_performance_curve_pce/10.1002_solr.201800034__Fig10__B__stability_performance_curve_pce__TU-0__Series_2.csv,included,OK,34,106.1501089147764,0.3801203481136094,193.2455483173772,19,96.6227741586886,x_time_day,10.1002/solr.201800034,Fig10_B,Series_2,days
x_time_day/10.1002_solr.201800066/Fig5_A_pce/10.1002_solr.201800066__Fig5__A__pce__W_O_PbAc2__Series_1.csv,included,OK,59,17.25357266996509,0.9412387747997748,198.63649453449645,25,99.31824726724822,x_time_day,10.1002/solr.201800066,Fig5_A,Series_1,days
x_time_day/10.1002_solr.201800205/Fig3_A_stability_performance_curve_pce/10.1002_solr.201800205__Fig3__A__stability_performance_curve_pce__FTO_PTCA__Series_1.csv,included,OK,52,0.9958290976769892,0.9246987002120046,197.88694612654928,15,98.94347306327464,x_time_day,10.1002/solr.201800205,Fig3_A,Series_1,days
x_time_day/10.1002_solr.201800205/Fig3_A_stability_performance_curve_pce/10.1002_solr.201800205__Fig3__A__stability_performance_curve_pce__FTO__Series_2.csv,included,OK,21,0.9885700506639453,0.31238880334210606,197.88694612654925,15,98.94347306327462,x_time_day,10.1002/solr.201800205,Fig3_A,Series_2,days
x_time_day/10.1002_solr.201800216/Fig4_C_image/10.1002_solr.201800216__Fig4__C__image__PEAI-1__Series_1.csv,included,OK,47,0.993105632116122,0.7641514019476874,194.25818976972434,27,97.12909488486217,x_time_day,10.1002/solr.201800216,Fig4_C,Series_1,days
x_time_day/10.1002_solr.201800216/Fig4_C_image/10.1002_solr.201800216__Fig4__C__image__Pristine__Series_2.csv,included,OK,46,0.9960723148339616,0.9219890495083336,194.25818976972428,27,97.12909488486214,x_time_day,10.1002/solr.201800216,Fig4_C,Series_2,days
x_time_day/10.1002_solr.201800232/Fig4_D_stability_performance_curve_pce/10.1002_solr.201800232__Fig4__D__stability_performance_curve_pce__Spiro-OMeTAD_Devices__Series_1.csv,included,OK,59,1.0016500272812938,0.9072554897736574,186.33865287894554,10,93.16932643947277,x_time_day,10.1002/solr.201800232,Fig4_D,Series_1,days
x_time_day/10.1002_solr.201800240/Fig6_E_stability_performance_curve/10.1002_solr.201800240__Fig6__E__stability_performance_curve__ZnO_based_PSCs__Series_1.csv,included,OK,67,1.0006392339739105,0.9134548404612248,194.14376222070604,19,97.07188111035302,x_time_day,10.1002/solr.201800240,Fig6_E,Series_1,days
"x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce__DMSO-molecule-control,_1cm²_device__Series_2.csv",excluded,"Too few unique time points (9) in [0,200]h window (data spans 92% of window)",53,,,183.5008611308731,9,91.75043056543655,x_time_day,10.1002/solr.201800338,Fig2_D,Series_2,days
"x_time_day/10.1002_solr.201800338/Fig2_D_stability_performance_curve_pce/10.1002_solr.201800338__Fig2__D__stability_performance_curve_pce__Pristine,_1cm²_device__Series_1.csv",excluded,"Too few unique time points (9) in [0,200]h window (data spans 92% of window)",53,,,183.5008611308731,9,91.75043056543655,x_time_day,10.1002/solr.201800338,Fig2_D,Series_1,days
x_time_day/10.1002_solr.201800352/Fig5_A_stability_performance_curve_pce/10.1002_solr.201800352__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD_(doped)__Series_1.csv,included,OK,46,0.9964655548377053,0.5927163476226768,190.24586072031548,19,95.12293036015774,x_time_day,10.1002/solr.201800352,Fig5_A,Series_1,days
x_time_day/10.1002_solr.201900207/Fig4_A_stability_performance_curve_pce/10.1002_solr.201900207__Fig4__A__stability_performance_curve_pce__PCBM__Series_1.csv,included,OK,65,0.9986363081478362,0.7529713659564479,190.11326145451739,18,95.05663072725869,x_time_day,10.1002/solr.201900207,Fig4_A,Series_1,days
x_time_day/10.1002_solr.201900249/Fig1_C_stability_performance_curve_pce/10.1002_solr.201900249__Fig1__C__stability_performance_curve_pce__o—pero-pristine__Series_1.csv,included,OK,117,1.0018847540330267,0.9771699218910009,189.65013417930862,18,94.82506708965431,x_time_day,10.1002/solr.201900249,Fig1_C,Series_1,days
x_time_day/10.1002_solr.201900249/Fig6_E_stability_performance_curve_pce/10.1002_solr.201900249__Fig6__E__stability_performance_curve_pce__pero-pristine__Series_1.csv,included,OK,134,1.0520891490293487,0.9133526593004581,193.68441722360683,21,96.84220861180341,x_time_day,10.1002/solr.201900249,Fig6_E,Series_1,days
x_time_day/10.1002_solr.201900336/Fig5_D_stability_performance_curve_pce/10.1002_solr.201900336__Fig5__D__stability_performance_curve_pce__o—SnO₂__Series_2.csv,excluded,"Too few unique time points (8) in [0,200]h window (data spans 89% of window)",43,,,178.26019316117288,8,89.13009658058644,x_time_day,10.1002/solr.201900336,Fig5_D,Series_2,days
x_time_day/10.1002_solr.201900457/Fig5_D_stability_performance_curve_pce/10.1002_solr.201900457__Fig5__D__stability_performance_curve_pce__CsPb0.5Sn0.5I2Br__Series_1.csv,excluded,"Too few unique time points (9) in [0,200]h window (data spans 91% of window)",63,,,182.36468043189092,9,91.18234021594546,x_time_day,10.1002/solr.201900457,Fig5_D,Series_1,days
x_time_day/10.1002_solr.202000206/Fig7_A_stability_performance_curve_pce/10.1002_solr.202000206__Fig7__A__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,included,OK,73,13.858585119494617,0.9293664601059964,184.42818455047927,11,92.21409227523964,x_time_day,10.1002/solr.202000206,Fig7_A,Series_2,days
x_time_day/10.1002_solr.202000376/Fig8_C_stability_performance_curve_pce/10.1002_solr.202000376__Fig8__C__stability_performance_curve_pce__MAPbI3__Series_1.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 94% of window)",58,,,188.43684729612497,6,94.21842364806248,x_time_day,10.1002/solr.202000376,Fig8_C,Series_1,days
x_time_day/10.1002_solr.202000376/Fig8_C_stability_performance_curve_pce/10.1002_solr.202000376__Fig8__C__stability_performance_curve_pce__MAPbI3with_SDBS__Series_2.csv,excluded,"Too few unique time points (6) in [0,200]h window (data spans 94% of window)",56,,,188.43684729612497,6,94.21842364806248,x_time_day,10.1002/solr.202000376,Fig8_C,Series_2,days
x_time_day/10.1002_solr.202000490/Fig2_F_stability_performance_curve_pce/10.1002_solr.202000490__Fig2__F__stability_performance_curve_pce__PS__Series_3.csv,included,OK,55,1.005240846630517,0.7520888829499395,198.78849820846597,46,99.39424910423298,x_time_day,10.1002/solr.202000490,Fig2_F,Series_3,days
x_time_day/10.1002_solr.202000490/Fig2_F_stability_performance_curve_pce/10.1002_solr.202000490__Fig2__F__stability_performance_curve_pce__Pristine__Series_1.csv,included,OK,55,1.0032766466020147,0.3601282501709802,198.78849820846594,46,99.39424910423297,x_time_day,10.1002/solr.202000490,Fig2_F,Series_1,days
x_time_day/10.1002_solr.202000491/Fig7_B_stability_performance_curve/10.1002_solr.202000491__Fig7__B__stability_performance_curve__C-PSC_without_M_TLC__Series_1.csv,included,OK,67,0.9862553420992762,0.9523057886492408,189.82339547345293,19,94.91169773672647,x_time_day,10.1002/solr.202000491,Fig7_B,Series_1,days
x_time_day/10.1002_solr.202000536/Fig5_B_stability_performance_curve_pce/10.1002_solr.202000536__Fig5__B__stability_performance_curve_pce__PTAA__Series_1.csv,included,OK,70,0.9925972148301002,0.9707534885963045,197.38009678355186,20,98.69004839177593,x_time_day,10.1002/solr.202000536,Fig5_B,Series_1,days
x_time_day/10.1002_solr.202000573/Fig4_F_sem_curve_pce/10.1002_solr.202000573__Fig4__F__sem_curve_pce__Control__Series_1.csv,included,OK,63,1.0038177169861764,0.8754520171813212,192.90800659353943,24,96.45400329676971,x_time_day,10.1002/solr.202000573,Fig4_F,Series_1,days
x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce__Reference_PSCs__Series_1.csv,included,OK,65,0.9950639062877349,0.9234205814397951,193.65421448693792,16,96.82710724346896,x_time_day,10.1002/solr.202000637,Fig5_B,Series_1,days
x_time_day/10.1002_solr.202000801/Fig5_A_stability_performance_curve/10.1002_solr.202000801__Fig5__A__stability_performance_curve__PMMA_Spiro__Series_1.csv,included,OK,71,1.0038245169229774,0.9652650116525671,199.65367524080352,15,99.82683762040176,x_time_day,10.1002/solr.202000801,Fig5_A,Series_1,days
x_time_day/10.1002_solr.202100058/Fig6_C_stability_performance_curve_pce/10.1002_solr.202100058__Fig6__C__stability_performance_curve_pce__SnO₂-CNS__Series_2.csv,included,OK,61,1.0033155845673511,0.8257723428920696,198.96190149939628,51,99.48095074969814,x_time_day,10.1002/solr.202100058,Fig6_C,Series_2,days
x_time_day/10.1002_solr.202100058/Fig6_C_stability_performance_curve_pce/10.1002_solr.202100058__Fig6__C__stability_performance_curve_pce__SnO₂__Series_1.csv,included,OK,61,1.001101953611772,0.7391148288556476,198.96190149939628,51,99.48095074969814,x_time_day,10.1002/solr.202100058,Fig6_C,Series_1,days
