curve_id,array_row,n_unique_points_0_200h,n_duplicate_points,max_support_gap_h,endpoint_bracket_time_h,akima_raw_knot_rmse,pchip_raw_knot_rmse,linear_raw_knot_rmse,akima_below_support_normalized,akima_above_support_normalized,pchip_below_support_normalized,pchip_above_support_normalized,linear_below_support_normalized,linear_above_support_normalized,akima_vs_pchip_rmse,pchip_vs_linear_rmse,akima_smoothing_rmse
x_time_day/10.1002_ente.202200761/Fig5_F_stability_performance_curve/accepted/10.1002_ente.202200761__Fig5__F__stability_performance_curve__→—Brij_30__Series_2.csv,78,11,0,18.31927073560439,201.51197809164773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339932467245047e-05,0.00012974802500648427,2.3296931691413173e-06
x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/accepted/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_Ag_CuO_Nfs_PEDOT_PSS__Series_2.csv,79,16,0,12.930477657061402,206.88764251298167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001256944191511862,0.00019891737697810073,1.3244974712536863e-05
x_time_day/10.1002_pc.25527/Fig9_D_stability_performance_curve/accepted/10.1002_pc.25527__Fig9__D__stability_performance_curve__based_on_PEDOT_PSS__Series_1.csv,80,16,0,12.930477657061388,206.88764251298164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010082632816360939,0.00019883369634106463,1.1364750737655713e-05
x_time_day/10.1002_smll.201904387/Fig5_A_stability_performance_curve_pce/accepted/10.1002_smll.201904387__Fig5__A__stability_performance_curve_pce__0-Control__Series_1.csv,81,19,0,11.02498864882881,209.47478432774633,0.0,0.0,0.0,0.0,0.00030306794809387643,0.0,0.0,0.0,0.0,0.00030490508330810337,0.00012250709857366228,1.95230024787784e-05
x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2CL__Series_1.csv,82,14,0,15.131201402463034,211.83681963448163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001649907906640017,0.0002116515726353696,1.0275956501174275e-05
x_time_day/10.1002_smll.202004778/Fig4_A_stability_performance_curve_pce/accepted/10.1002_smll.202004778__Fig4__A__stability_performance_curve_pce__TiO2_CL+Ti_100-NaPA@TiO2__Series_2.csv,83,14,0,15.131201402463034,211.83681963448163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012374575248653972,0.00016026177693218398,8.259517751480022e-06
x_time_day/10.1002_smtd.201900449/Fig5_C_stability_performance_curve_pce/accepted/10.1002_smtd.201900449__Fig5__C__stability_performance_curve_pce__Ag__Series_1.csv,84,68,0,2.9842091328065408,202.92622103084284,0.0,0.0,0.0,0.0,0.0001802592240799909,0.0,0.0,0.0,0.0,0.00018535894743180686,8.080629701693223e-05,0.0001921692771392989
x_time_day/10.1002_smtd.201900476/Fig5_C_stability_performance_curve_pce/accepted/10.1002_smtd.201900476__Fig5__C__stability_performance_curve_pce__SnO₂__Series_2.csv,85,14,0,14.568681987335879,203.96154782270202,0.0,0.0,0.0,0.0,0.0004396191827588136,0.0,0.0,0.0,0.0,0.00044891843909440144,0.00021521857238687936,4.102203958619392e-06
x_time_day/10.1002_smtd.202001090/Fig5_E_stability_performance_curve_pce/accepted/10.1002_smtd.202001090__Fig5__E__stability_performance_curve_pce__MAPbI₃__Series_2.csv,86,16,0,12.906943507753112,206.5110961240493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022864204821600143,0.0012042529321636187,0.00011087384817971016
x_time_day/10.1002_solr.201700096/Fig7_whole_stability/accepted/10.1002_solr.201700096__Fig7__whole__stability__BTPA-4__Series_3.csv,87,60,0,3.336912608238464,200.2147564943063,0.0,0.0,0.0,0.0,0.00013303627892642818,0.0,0.0,0.0,0.0,0.0001699274788413783,0.00018795246843776332,0.0003249067566686397
x_time_day/10.1002_solr.201700096/Fig7_whole_stability/accepted/10.1002_solr.201700096__Fig7__whole__stability__BTPA-5__Series_2.csv,88,60,0,3.3369126082384923,200.21475649430636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013783182319524403,0.00013286059331014816,0.00023148687487927462
x_time_day/10.1002_solr.201700096/Fig7_whole_stability/accepted/10.1002_solr.201700096__Fig7__whole__stability__BTPA-6__Series_1.csv,89,60,0,3.3369126082384923,200.21475649430636,0.0,0.0,0.0,0.0,4.7489640985753264e-05,0.0,0.0,0.0,0.0,0.00013633125864134243,0.00018599138531932998,0.00030700769841808534
x_time_day/10.1002_solr.201700096/Fig7_whole_stability/accepted/10.1002_solr.201700096__Fig7__whole__stability__spiro-OMeTAD__Series_4.csv,90,60,0,3.336912608238464,200.2147564943063,0.0,0.0,0.0,0.0,4.1917043526786734e-05,0.0,0.0,0.0,0.0,0.00017739472433405852,0.000310268408965148,0.00040626664262141514
x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/accepted/10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce__3D_PSCs__Series_1.csv,91,23,0,9.022068207688392,207.50756877683216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277758962891671e-05,5.4731812539502785e-05,1.3667017796017487e-05
x_time_day/10.1002_solr.201700125/Fig6_A_stability_performance_curve_pce/accepted/10.1002_solr.201700125__Fig6__A__stability_performance_curve_pce__MDMC_PSCs_n=30__Series_2.csv,92,23,1,9.022068207688392,207.50756877683216,0.0,0.0,0.0,6.496089477841681e-05,0.0,0.0,0.0,0.0,0.0,5.1230188789481656e-05,7.314611721357575e-05,1.7270970595869185e-05
x_time_day/10.1002_solr.201800034/Fig10_B_stability_performance_curve_pce/accepted/10.1002_solr.201800034__Fig10__B__stability_performance_curve_pce__TU-0__Series_2.csv,93,19,0,10.735863795409898,203.9814121127871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043029568212979305,0.0008154344044919595,6.358705236539842e-05
x_time_day/10.1002_solr.201800066/Fig5_A_pce/accepted/10.1002_solr.201800066__Fig5__A__pce__W_O_PbAc2__Series_1.csv,94,25,0,8.276520605604048,206.91301514010044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732350863972085e-05,6.131412346418274e-05,2.3402391502347564e-05
x_time_day/10.1002_solr.201800205/Fig3_A_stability_performance_curve_pce/accepted/10.1002_solr.201800205__Fig3__A__stability_performance_curve_pce__FTO_PTCA__Series_1.csv,95,15,0,14.134781866182124,212.02172799273134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002811334952180235,0.0002955789319811053,1.2810401741855561e-05
x_time_day/10.1002_solr.201800205/Fig3_A_stability_performance_curve_pce/accepted/10.1002_solr.201800205__Fig3__A__stability_performance_curve_pce__FTO__Series_2.csv,96,15,0,14.134781866182124,212.02172799273131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035687159468409996,0.0006418578446333071,1.684881326371464e-05
x_time_day/10.1002_solr.201800216/Fig4_C_image/accepted/10.1002_solr.201800216__Fig4__C__image__PEAI-1__Series_1.csv,97,27,0,7.471468837297152,201.7296586070214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011702620358793141,0.00015662408557211974,7.130426408516147e-05
x_time_day/10.1002_solr.201800216/Fig4_C_image/accepted/10.1002_solr.201800216__Fig4__C__image__Pristine__Series_2.csv,98,27,0,7.471468837297152,201.72965860702143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015205124005476987,0.00017629943060915002,5.959092641218568e-05
x_time_day/10.1002_solr.201800232/Fig4_D_stability_performance_curve_pce/accepted/10.1002_solr.201800232__Fig4__D__stability_performance_curve_pce__Spiro-OMeTAD_Devices__Series_1.csv,99,10,0,20.704294764327358,207.0429476432728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020691844357193748,0.00038564305972791626,3.354577798227162e-06
x_time_day/10.1002_solr.201800240/Fig6_E_stability_performance_curve/accepted/10.1002_solr.201800240__Fig6__E__stability_performance_curve__ZnO_based_PSCs__Series_1.csv,100,19,0,10.785764567817012,204.92952678852305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3964140667181666e-05,0.00012764427792391378,1.0581025133503762e-05
x_time_day/10.1002_solr.201800352/Fig5_A_stability_performance_curve_pce/accepted/10.1002_solr.201800352__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD_(doped)__Series_1.csv,101,19,0,10.569214484462009,200.8150752047775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026800123922969034,0.00045569449656836204,2.5307650384239547e-05
x_time_day/10.1002_solr.201900207/Fig4_A_stability_performance_curve_pce/accepted/10.1002_solr.201900207__Fig4__A__stability_performance_curve_pce__PCBM__Series_1.csv,102,18,0,11.183133026736357,201.2963944812537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016277903231095032,0.0002491710628955847,1.904291817591427e-05
x_time_day/10.1002_solr.201900249/Fig1_C_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig1__C__stability_performance_curve_pce__o—pero-pristine__Series_1.csv,103,18,0,11.155890245841718,200.80602442515033,0.0,0.0,0.0,0.0,8.130863107407642e-05,0.0,0.0,0.0,0.0,0.00014862495569367443,0.00016181010052963637,1.4499827972990496e-05
x_time_day/10.1002_solr.201900249/Fig6_E_stability_performance_curve_pce/accepted/10.1002_solr.201900249__Fig6__E__stability_performance_curve_pce__pero-pristine__Series_1.csv,104,21,0,9.684220861180393,203.36863808478716,0.0,0.0,0.0,0.0,0.0007469984942965962,0.0,0.0,0.0,0.0,0.0008816378526262635,0.0006252417488544602,0.00013110137058457895
x_time_day/10.1002_solr.202000206/Fig7_A_stability_performance_curve_pce/accepted/10.1002_solr.202000206__Fig7__A__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,105,11,0,18.442818455047984,202.87100300552726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019877690980283461,0.0002494929767750581,4.723313790323751e-06
x_time_day/10.1002_solr.202000490/Fig2_F_stability_performance_curve_pce/accepted/10.1002_solr.202000490__Fig2__F__stability_performance_curve_pce__PS__Series_3.csv,106,46,0,4.41752218241038,203.20602039087632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.695572640272998e-05,9.535949500591055e-05,0.0001567314301762579
x_time_day/10.1002_solr.202000490/Fig2_F_stability_performance_curve_pce/accepted/10.1002_solr.202000490__Fig2__F__stability_performance_curve_pce__Pristine__Series_1.csv,107,46,0,4.4175221824104085,203.2060203908763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000129586969992483,0.00015275350552739167,0.0001657206732541216
x_time_day/10.1002_solr.202000491/Fig7_B_stability_performance_curve/accepted/10.1002_solr.202000491__Fig7__B__stability_performance_curve__C-PSC_without_M_TLC__Series_1.csv,108,19,0,10.545744192969622,200.36913966642254,0.0,0.0,0.0,0.0,0.0011218167606095713,0.0,0.0,0.0,0.0,0.001100972666877258,0.00015726409371517774,1.7188298271178073e-05
x_time_day/10.1002_solr.202000536/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202000536__Fig5__B__stability_performance_curve_pce__PTAA__Series_1.csv,109,20,0,10.388426146502752,207.76852293005456,0.0,0.0,0.0,0.0003004129341675061,9.043385507828008e-05,0.0,0.0,0.0,0.0,0.0001377422324329742,0.0001452212442031116,1.5491126979002513e-05
x_time_day/10.1002_solr.202000573/Fig4_F_sem_curve_pce/accepted/10.1002_solr.202000573__Fig4__F__sem_curve_pce__Control__Series_1.csv,110,24,0,8.387304634501746,201.2953112280411,0.0,0.0,0.0,0.0,0.00027262903356006915,0.0,0.0,0.0,0.0,0.00026793788914547816,0.00010694527234408179,2.814012456385911e-05
x_time_day/10.1002_solr.202000637/Fig5_B_stability_performance_curve_pce/accepted/10.1002_solr.202000637__Fig5__B__stability_performance_curve_pce__Reference_PSCs__Series_1.csv,111,16,0,12.910280965795906,206.56449545273375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.548838574401398e-05,0.00010960902311556014,9.060716870256454e-06
x_time_day/10.1002_solr.202000801/Fig5_A_stability_performance_curve/accepted/10.1002_solr.202000801__Fig5__A__stability_performance_curve__PMMA_Spiro__Series_1.csv,112,15,0,14.260976802914598,213.91465204371804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.339411558195994e-05,0.0001353262703566133,6.8756570415794235e-06
x_time_day/10.1002_solr.202100058/Fig6_C_stability_performance_curve_pce/accepted/10.1002_solr.202100058__Fig6__C__stability_performance_curve_pce__SnO₂-CNS__Series_2.csv,113,51,0,3.9792380299879397,202.9411395293842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001435432877092931,0.000140955670572557,0.00021376423653493955
x_time_day/10.1002_solr.202100058/Fig6_C_stability_performance_curve_pce/accepted/10.1002_solr.202100058__Fig6__C__stability_performance_curve_pce__SnO₂__Series_1.csv,114,51,0,3.979238029987954,202.9411395293842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011701303878718653,0.00011702433001068972,0.0002540271165253944
x_time_day/10.1002_solr.202100178/Fig3_D_stability_performance_curve_pce/accepted/10.1002_solr.202100178__Fig3__D__stability_performance_curve_pce__Control__Series_1.csv,115,12,0,16.877607620011986,202.53129144014338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014604178051696464,0.0005118802215111469,9.141112960756877e-06
x_time_day/10.1002_solr.202100344/Fig5_A_pce/accepted/10.1002_solr.202100344__Fig5__A__pce__Pristine__Series_2.csv,116,13,0,15.828606406158428,205.77188328005883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.653035953808514e-05,0.00010025400729955594,8.255610217843281e-06
x_time_day/10.1002_solr.202100404/Fig7_A_pce/accepted/10.1002_solr.202100404__Fig7__A__pce__W_O_BMIMBF₄__Series_2.csv,117,10,0,21.26293103089705,212.62931030896993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002126356705314885,0.0004278675459814705,3.0663974622969086e-06
x_time_day/10.1002_solr.202100404/Fig7_A_pce/accepted/10.1002_solr.202100404__Fig7__A__pce__With_BMIMBF₄__Series_1.csv,118,10,0,21.26293103089705,212.62931030896988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019917416925185525,0.00018006348479824305,4.611265154977845e-06
x_time_day/10.1002_solr.202300091/Fig4_F_stability_performance_curve_pce/accepted/10.1002_solr.202300091__Fig4__F__stability_performance_curve_pce__w_o__Series_1.csv,119,10,0,21.121946419061487,211.21946419061427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2458210165733976e-05,0.0001526756225467599,2.0021200914182877e-06
x_time_day/10.1007_s10853-021-06200-w/Fig7_A_stability_performance_curve_pce/accepted/10.1007_s10853-021-06200-w__Fig7__A__stability_performance_curve_pce__Two-steps__Series_1.csv,120,10,0,20.339385720540577,203.39385720540514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.024316687094811e-05,0.00013520784277522733,2.6879851179094775e-06
x_time_day/10.1007_s10854-021-06778-6/Fig4_A_stability_performance_curve_pce/accepted/10.1007_s10854-021-06778-6__Fig4__A__stability_performance_curve_pce__WithoutPCBM__Series_1.csv,121,49,0,4.143261265240227,203.019801996769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709408271452848e-05,0.00012415262735909424,0.00020448843745634639
x_time_day/10.1007_s11431-021-1861-y/Fig5_D_stability_performance_curve_pce_plot/accepted/10.1007_s11431-021-1861-y__Fig5__D__stability_performance_curve_pce_plot__Control__Series_1.csv,122,14,0,14.809672845077387,207.3354198310832,0.0,0.0,0.0,0.0,0.0003821710308003596,0.0,0.0,0.0,0.0,0.0003868417339090056,0.00011831071983311037,5.9813613248172385e-06
x_time_day/10.1007_s11664-018-6614-x/Fig5_D_stability_performance_curve_pce/accepted/10.1007_s11664-018-6614-x__Fig5__D__stability_performance_curve_pce__SampleB__Series_4.csv,123,28,2,7.240474121889861,202.73327541291536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003224642037495889,0.0008065632446783507,0.000517268201767936
x_time_day/10.1007_s11664-018-6614-x/Fig5_D_stability_performance_curve_pce/accepted/10.1007_s11664-018-6614-x__Fig5__D__stability_performance_curve_pce__Sample_A__Series_3.csv,124,28,0,7.240474121889889,202.73327541291536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032481329359678607,0.0011140082804088982,0.0001865802920183283
x_time_day/10.1007_s12274-021-3286-2/Fig5_F_stability_performance_curve_pce_decay/accepted/10.1007_s12274-021-3286-2__Fig5__F__stability_performance_curve_pce_decay__Control__Series_1.csv,125,11,0,18.97689785521544,208.7458764073695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013929730293601861,0.00020259939422733521,5.6966007306710726e-06
x_time_day/10.1007_s13233-021-9020-9/Fig5_D_stability_performance_curve/accepted/10.1007_s13233-021-9020-9__Fig5__D__stability_performance_curve__Spiro-OMeTAD__Series_1.csv,126,19,0,10.890168188551542,206.9131955824787,0.0,0.0,0.0,0.00016020377041088985,0.0,0.0,0.0,0.0,0.0,6.453253644552888e-05,6.19443805389995e-05,7.4188630993531e-06
x_time_day/10.1007_s40843-019-1287-3/Fig4_D_stability_performance_curve_pce/accepted/10.1007_s40843-019-1287-3__Fig4__D__stability_performance_curve_pce__w_o_KF__Series_2.csv,127,45,0,4.4584295713151505,200.62933070918032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001352927559852944,0.0002700656823071997,0.00020304743024446303
x_time_day/10.1016_j.apsusc.2016.06.187/Fig9_whole_figure/accepted/10.1016_j.apsusc.2016.06.187__Fig9__whole__figure__cl-SnO2(SnO__Series_2.csv,128,137,0,1.461256289091665,200.192111605552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2770974856692385e-05,1.771407731629809e-05,9.129272585896516e-05
x_time_day/10.1016_j.apsusc.2016.06.187/Fig9_whole_figure/accepted/10.1016_j.apsusc.2016.06.187__Fig9__whole__figure__cl-TiO2__Series_1.csv,129,137,0,1.461256289091665,200.19211160555196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6350711210022588e-05,2.909739541445057e-05,0.00015492761454553443
"x_time_day/10.1016_j.apsusc.2017.02.057/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2017.02.057__Fig4__D__stability_performance_curve_pce__In-Pbl,based__Series_1.csv",130,25,0,8.32676103790277,208.16902594756795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004113732684671869,0.0011434793871315358,0.00011502853504382199
x_time_day/10.1016_j.apsusc.2017.04.153/Fig5_D_pce/accepted/10.1016_j.apsusc.2017.04.153__Fig5__D__pce__spiro-OMeTAD__Series_2.csv,131,20,0,10.19914444221213,203.9828888442421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9293436812840024e-05,7.533683189461583e-05,7.953511793211973e-06
x_time_day/10.1016_j.apsusc.2019.145099/Fig6_whole_stability/accepted/10.1016_j.apsusc.2019.145099__Fig6__whole__stability__SnO₂__Series_1.csv,132,17,0,11.780097604128798,200.26165927018906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06050180555818e-05,9.661577704348863e-05,1.0335432718600887e-05
x_time_day/10.1016_j.apsusc.2020.145790/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2020.145790__Fig7__F__stability_performance_curve_pce__Reference__Series_3.csv,133,12,0,16.957006681048682,203.4840801725838,0.0,0.0,0.0,0.0,0.0007496167662954308,0.0,0.0,0.0,0.0,0.00072345787713686,0.00022746536104495215,5.781262982508192e-06
x_time_day/10.1016_j.apsusc.2020.147949/Fig8_A_stability_performance_curve_pattern/accepted/10.1016_j.apsusc.2020.147949__Fig8__A__stability_performance_curve_pattern__Pristine__Series_1.csv,134,24,0,8.444063583371218,202.65752600090843,0.0,0.0,0.0,0.0,0.0004397818044222224,0.0,0.0,0.0,0.0,0.0004455075338613339,9.164886881488495e-05,2.3935743374191752e-05
x_time_day/10.1016_j.apsusc.2021.149276/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.apsusc.2021.149276__Fig5__D__stability_performance_curve_pce__MAPbl₃__Series_1.csv,135,18,0,11.19884478875997,201.57920619767822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013522642270073394,0.0002532180995271744,2.204171018672347e-05
x_time_day/10.1016_j.carbon.2019.10.101/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.carbon.2019.10.101__Fig4__D__stability_performance_curve_pce__CuSCN_Au_PSC__Series_2.csv,136,44,0,4.634882160244672,203.93481505076437,0.0,0.0,0.0,0.00016962653730089966,0.0,0.0,0.0,0.0,0.0,0.00025068672909207303,0.00035210355649554993,0.00037006836703473565
x_time_day/10.1016_j.carbon.2020.05.079/Fig8_D_pce/accepted/10.1016_j.carbon.2020.05.079__Fig8__D__pce__Control__Series_1.csv,137,42,0,4.782868218667545,200.8804651840355,0.0,0.0,0.0,0.0003176548212867756,0.0,0.0,0.0,0.0,0.0,0.00013637264610537501,0.00022005321623732145,0.00017920982739715928
x_time_day/10.1016_j.carbon.2021.05.008/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.carbon.2021.05.008__Fig6__A__stability_performance_curve_pce__PC61BM__Series_1.csv,138,19,0,11.028538785092877,209.54223691676467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.122142119811827e-05,8.671389870027699e-05,1.3947665118307434e-05
x_time_day/10.1016_j.cclet.2020.02.004/Fig4_D_charge_density/accepted/10.1016_j.cclet.2020.02.004__Fig4__D__charge_density__PHJ_PSCs__Series_2.csv,139,41,0,4.880497371936485,200.10039224939385,0.0,0.0,0.0,0.0008466925625985881,0.00018670818356948324,0.0,0.0,0.0,0.0,0.0003428087820844022,0.0003395617488857229,0.00017316596177205235
x_time_day/10.1016_j.cej.2020.126435/Fig4_F_stability_performance_curve_pce_structure/accepted/10.1016_j.cej.2020.126435__Fig4__F__stability_performance_curve_pce_structure__PSC-T-SnO₂_ETL__Series_1.csv,140,28,0,7.374204838698688,206.477735483561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.541312359649432e-05,0.00011939289402937227,5.2730046680622866e-05
x_time_day/10.1016_j.cej.2021.128436/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.128436__Fig8__A__stability_performance_curve_pce__SnO2_2D_Bi2O2Se_(20_nm)__Series_2.csv,141,23,0,9.066909807307127,208.53892556806326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001021805652210818,0.00012640481496201816,3.206769128056405e-05
