time_hours,node_0_mean,node_0_weight,node_1_mean,node_1_weight,node_2_mean,node_2_weight,node_3_mean,node_3_weight
87.3333333,0.383106055,0.383271108,0.933500893,0.936772057,0.365905994,0.360030859,0.853789132,0.841840897
87.5,0.382599914,0.382890377,0.933327306,0.93655828,0.365711358,0.359901106,0.854375446,0.842438194
87.6666667,0.382081105,0.38249312,0.933151612,0.936348777,0.365509126,0.359763325,0.854955011,0.843010822
87.8333333,0.381553536,0.382086133,0.932967698,0.936116984,0.365296277,0.359611585,0.855532207,0.843563332
88,0.381027346,0.381666356,0.932777157,0.935869704,0.365074401,0.359454455,0.856104295,0.844102821
88.1666667,0.380509405,0.38122977,0.932574111,0.935623489,0.364848854,0.359310828,0.856662176,0.844643264
88.3333333,0.380001453,0.3807785,0.932356489,0.935387736,0.364627931,0.359188269,0.857198795,0.845183655
88.5,0.379501052,0.380322182,0.93213176,0.935165058,0.36440973,0.359070944,0.857720254,0.845722644
88.6666667,0.379002624,0.379867468,0.931901473,0.934931602,0.364187361,0.358930754,0.858244455,0.84627022
88.8333333,0.378503293,0.379406265,0.931674074,0.934681814,0.363963689,0.358763547,0.858770542,0.84680324
89,0.378003576,0.378933761,0.931452127,0.934424784,0.363743675,0.358591205,0.859285648,0.847306551
89.1666667,0.377500124,0.378451928,0.931228342,0.934167509,0.363520511,0.358426224,0.859785567,0.847797134
89.3333333,0.376984473,0.37796085,0.931001161,0.933919847,0.363290168,0.358259421,0.860267114,0.848282251
89.5,0.376457549,0.377465944,0.930776367,0.933677377,0.36306189,0.358089671,0.860725075,0.848750943
89.6666667,0.375929105,0.376965839,0.930562735,0.933447141,0.362846432,0.357928806,0.861162627,0.849193567
89.8333333,0.375406979,0.376454539,0.930356838,0.933225244,0.362649588,0.357784807,0.861581221,0.849610154
90,0.374896279,0.375948357,0.930148315,0.932992103,0.362465159,0.357645723,0.861988066,0.850018942
90.1666667,0.374397898,0.375462074,0.929930706,0.932747365,0.362278551,0.357495645,0.862394152,0.850428105
90.3333333,0.373903539,0.374980212,0.929707623,0.932510584,0.362087573,0.357333972,0.86279705,0.850821647
90.5,0.373409063,0.374494503,0.929487796,0.932293411,0.36189862,0.35717019,0.863191922,0.851202944
90.6666667,0.372911405,0.37401917,0.92927413,0.932085039,0.36171465,0.357020507,0.863577291,0.851581354
90.8333333,0.372407833,0.373554938,0.929068068,0.931873182,0.361531763,0.356883701,0.863956701,0.851948623
91,0.371903037,0.373088089,0.928863826,0.931645031,0.361345991,0.356744414,0.864332178,0.852304347
91.1666667,0.371393352,0.372592641,0.928659486,0.931399917,0.361154386,0.356592052,0.864699934,0.852659302
91.3333333,0.370876017,0.372057902,0.928457625,0.931152164,0.360949443,0.356426041,0.865058923,0.853033183
91.5,0.370356449,0.371505212,0.928252626,0.930905423,0.36073045,0.356261853,0.865413718,0.853439811
91.6666667,0.369834299,0.370959429,0.928044829,0.93065514,0.360505847,0.356117798,0.865774991,0.853878731
91.8333333,0.369307566,0.370431974,0.927838939,0.930405243,0.36028141,0.355999939,0.866144984,0.854324643
92,0.368779598,0.369911449,0.927636953,0.930162582,0.360054823,0.355900282,0.86651328,0.85475935
92.1666667,0.368252559,0.369389688,0.927435093,0.929925732,0.359821079,0.355803935,0.866865577,0.855169138
92.3333333,0.367728417,0.368878329,0.927221859,0.929699443,0.359592075,0.35570015,0.867196938,0.855544012
92.5,0.367205464,0.368377958,0.92699399,0.92949305,0.359370525,0.355575236,0.86751547,0.855905753
92.6666667,0.36667881,0.367881664,0.926757469,0.929300739,0.359149588,0.355419505,0.867833839,0.856281386
92.8333333,0.366147745,0.367378294,0.926509823,0.929115904,0.358941175,0.355242368,0.868145421,0.856662785
93,0.365612932,0.366857718,0.926249226,0.928926671,0.35874491,0.355057533,0.868443305,0.857030922
93.1666667,0.365073442,0.366312937,0.925986617,0.928723697,0.358545385,0.354871104,0.868733756,0.857386194
93.3333333,0.364529426,0.365748853,0.925738489,0.928499247,0.358335242,0.354687559,0.86902056,0.857742778
93.5,0.363984356,0.365181995,0.925501372,0.928248435,0.358122345,0.354515995,0.869302196,0.858113668
93.6666667,0.3634466,0.364630127,0.925261748,0.927990597,0.35790652,0.354356987,0.869578268,0.858496438
93.8333333,0.362923887,0.364109269,0.925008976,0.927734559,0.357682316,0.354190034,0.869842954,0.858874571
94,0.362413506,0.363614202,0.924738581,0.927470441,0.357456481,0.35400937,0.870094912,0.859238478
94.1666667,0.36191146,0.36313603,0.924458085,0.927194756,0.357243014,0.353825123,0.870344797,0.859596627
94.3333333,0.361410275,0.362663767,0.924176915,0.92690316,0.357043496,0.353637717,0.870593845,0.859948
94.5,0.360902225,0.362185085,0.923899768,0.926599731,0.356848156,0.353450972,0.870835253,0.860294976
94.6666667,0.36038886,0.361692956,0.92362697,0.926280595,0.356643819,0.353256508,0.871067592,0.860649464
94.8333333,0.359875765,0.361190859,0.92335836,0.925957162,0.356430394,0.353045643,0.871291444,0.861007517
95,0.359365032,0.360680488,0.923090553,0.925642715,0.35621705,0.352825759,0.871506753,0.861357248
95.1666667,0.35885457,0.360157339,0.92282386,0.925340381,0.356004357,0.352627184,0.87171643,0.861695207
95.3333333,0.358346028,0.359632689,0.922551228,0.925046216,0.355791117,0.35245585,0.871922049,0.862008059
95.5,0.357843405,0.359124093,0.922271962,0.924755765,0.35557472,0.352287061,0.872117467,0.862299488
95.6666667,0.357351455,0.358636039,0.921997457,0.924474158,0.355359143,0.352109164,0.872294174,0.862583639
95.8333333,0.356870286,0.358154022,0.921730697,0.924204551,0.355157683,0.35192449,0.872445917,0.862852997
96,0.356397314,0.357670164,0.921470231,0.923941563,0.354970604,0.351742663,0.87257283,0.863092948
96.1666667,0.355931024,0.35719278,0.921213273,0.923675104,0.354787322,0.351568766,0.87268902,0.863311376
96.3333333,0.355471861,0.356723954,0.920953735,0.92338923,0.354604442,0.351403156,0.872811872,0.863536871
96.5,0.355021124,0.356267202,0.920696099,0.92309565,0.354418526,0.35124512,0.872937438,0.863760423
96.6666667,0.354569743,0.35582049,0.920450977,0.922836452,0.354225568,0.351090526,0.873048516,0.863954968
96.8333333,0.354113421,0.355376246,0.920223204,0.922612327,0.35402852,0.350934483,0.873144896,0.864134195
97,0.353652881,0.354934853,0.920007639,0.922392283,0.353827977,0.350761351,0.87322752,0.864308026
97.1666667,0.353190578,0.354501791,0.919793179,0.922160996,0.353612618,0.350546053,0.873292433,0.864459928
97.3333333,0.352735621,0.354084373,0.919580868,0.921924855,0.35338395,0.350301,0.873344776,0.864580339
97.5,0.352284928,0.3536712,0.919372748,0.921689958,0.353154189,0.350062108,0.873384696,0.864666735
97.6666667,0.351829605,0.353248504,0.919163874,0.921451536,0.352936322,0.349853174,0.873413968,0.864724318
97.8333333,0.351367794,0.352807977,0.918953745,0.921209625,0.352734576,0.349670015,0.873431903,0.864747804
98,0.350902321,0.352342779,0.918741998,0.920965711,0.35253908,0.349484681,0.873438701,0.864749977
98.1666667,0.350434915,0.351865124,0.918525071,0.920713011,0.352341833,0.349291095,0.873438804,0.864757361
98.3333333,0.349965472,0.351388072,0.918305373,0.920455211,0.35214836,0.349107098,0.873432867,0.864772841
98.5,0.349496008,0.350915237,0.918083238,0.920200979,0.351961246,0.348935531,0.873420361,0.86478116
98.6666667,0.349037953,0.350464802,0.917856329,0.919967005,0.351772196,0.348761916,0.873398009,0.86476749
98.8333333,0.34860048,0.350048004,0.917632527,0.919757929,0.351582213,0.348587585,0.873365422,0.864731929
99,0.348177353,0.349649395,0.917410347,0.919551097,0.351393775,0.348409437,0.87332448,0.864680378
99.1666667,0.347756257,0.34924606,0.917179518,0.919331248,0.351195654,0.348208685,0.8732777,0.864621721
99.3333333,0.347332178,0.348833812,0.916943414,0.919093565,0.350983608,0.347984073,0.873227783,0.864564051
99.5,0.346905654,0.348428476,0.916705177,0.918846937,0.350766787,0.347758736,0.873173319,0.864513727
99.6666667,0.346477441,0.348041577,0.916465919,0.918615394,0.35055191,0.347557144,0.873106169,0.864471514
99.8333333,0.346056355,0.347677853,0.916229367,0.918406249,0.350340679,0.34737047,0.873024315,0.864433861
100,0.34564393,0.347328685,0.915992353,0.918197231,0.350134171,0.347173405,0.872936656,0.864396078
100.166667,0.345235494,0.346987558,0.915750328,0.917960681,0.349930097,0.346956029,0.872853085,0.864355963
100.333333,0.344831958,0.346650216,0.915507819,0.917698208,0.349730487,0.346733115,0.872773179,0.86429787
100.5,0.344431677,0.346297408,0.915268023,0.917431114,0.349533445,0.346520809,0.872687919,0.864213692
100.666667,0.34402623,0.345919444,0.915024356,0.917168728,0.349332592,0.34631034,0.872595334,0.86412178
100.833333,0.343608717,0.345528529,0.914773146,0.91691595,0.349128482,0.346092549,0.872492284,0.864023727
101,0.34318198,0.345138484,0.91452379,0.916671072,0.348925511,0.345869814,0.872382409,0.863919678
101.166667,0.342761995,0.34476146,0.914281137,0.916420841,0.348730628,0.345658993,0.872277781,0.863817968
101.333333,0.342353575,0.34439064,0.914038125,0.916161634,0.348547675,0.345468492,0.87218172,0.863734415
101.5,0.341946248,0.344017287,0.913787718,0.915888887,0.348371097,0.345290255,0.872091488,0.863674425
101.666667,0.341535003,0.343658891,0.913530526,0.915590162,0.348192985,0.345105486,0.872007968,0.863624163
101.833333,0.341119102,0.343308975,0.913271548,0.915266239,0.348004894,0.344906274,0.871931417,0.863574287
102,0.340697762,0.342949522,0.913013885,0.914933577,0.347809618,0.344705016,0.871858389,0.863524188
102.166667,0.340278731,0.34259887,0.912753639,0.91458948,0.347613458,0.344515491,0.871789705,0.863483708
102.333333,0.339872003,0.342270604,0.912495486,0.914229498,0.347417245,0.344339825,0.871723579,0.863454214
102.5,0.339472325,0.341946698,0.912241003,0.91387089,0.347216948,0.344168662,0.871654227,0.863430945
102.666667,0.339065951,0.341605671,0.911982174,0.913528877,0.347010852,0.343998225,0.871577259,0.863424178
102.833333,0.338651885,0.34124871,0.91171975,0.91321982,0.346799711,0.343830946,0.871499479,0.86343505
103,0.338238443,0.340894492,0.911461218,0.912940676,0.346585135,0.343668329,0.871426586,0.863448804
103.166667,0.337831984,0.340553922,0.91120582,0.912656871,0.346370604,0.343509436,0.871355633,0.863440327
103.333333,0.337430309,0.34022751,0.910952206,0.912364067,0.346152142,0.343337292,0.871283725,0.863402312
103.5,0.33702596,0.33990152,0.910699148,0.912073473,0.345933957,0.343145115,0.871204465,0.863338615
103.666667,0.336617373,0.339559453,0.910441219,0.911784087,0.345728364,0.342941523,0.871113668,0.863269061
103.833333,0.336208242,0.339212832,0.910173631,0.911496895,0.345538538,0.34272353,0.871009138,0.863203065
104,0.335795111,0.338870938,0.909895709,0.911202072,0.345359047,0.342490169,0.870900389,0.863131029
104.166667,0.335370373,0.338522165,0.909611568,0.9108845,0.345167777,0.342246762,0.870796841,0.863054925
104.333333,0.334933331,0.338168807,0.909324621,0.910544063,0.344958734,0.341988372,0.870689966,0.862972493
104.5,0.334489522,0.337815059,0.909040922,0.910190791,0.344736784,0.34171375,0.870574736,0.862880294
104.666667,0.33404411,0.337454653,0.908768228,0.909828996,0.344497412,0.34143829,0.87046739,0.862799218
104.833333,0.333605627,0.337093068,0.908502141,0.909450718,0.344255651,0.341188813,0.870373355,0.862760792
105,0.333175475,0.336732905,0.908234271,0.90906194,0.344019799,0.340953084,0.870281287,0.862756491
105.166667,0.332748908,0.336362522,0.907946707,0.908679218,0.343786343,0.34069501,0.870178692,0.862747645
105.333333,0.332323847,0.335979363,0.907636147,0.908308904,0.343555604,0.340412006,0.870062415,0.862714017
105.5,0.331895791,0.335578254,0.907320696,0.907960111,0.34332649,0.340131442,0.869937236,0.8626602
105.666667,0.331458506,0.335153968,0.907020008,0.907644,0.343105296,0.339880765,0.869808413,0.862597795
105.833333,0.331014474,0.334722892,0.906744219,0.907365311,0.342899731,0.339652794,0.869671525,0.86252435
106,0.330570267,0.334289648,0.906481959,0.907117026,0.342700996,0.339418502,0.869518036,0.862441148
106.166667,0.330130235,0.333848892,0.906217334,0.906892496,0.342492974,0.339173103,0.869351884,0.862361551
106.333333,0.329691903,0.333401015,0.905945883,0.9066787,0.342275841,0.338929638,0.869188609,0.862296605
106.5,0.329253149,0.332955799,0.905666433,0.906465506,0.342058368,0.338698882,0.869032414,0.862240708
106.666667,0.328820301,0.332536511,0.905378393,0.906246918,0.34184148,0.338486064,0.868871503,0.862180473
106.833333,0.328399034,0.332156859,0.905090162,0.906033083,0.341630076,0.338291781,0.868690895,0.862103059
107,0.327989361,0.331804536,0.904806396,0.905827574,0.341428914,0.338096023,0.868487226,0.862007838
107.166667,0.327585137,0.331452608,0.90453545,0.905634931,0.341236918,0.33788135,0.868271927,0.861917303
107.333333,0.32718389,0.331080844,0.904281102,0.905463006,0.341055824,0.337648349,0.868051807,0.861817544
107.5,0.326783216,0.33069207,0.904030534,0.905294053,0.340880211,0.337397951,0.86783146,0.861685228
107.666667,0.326378773,0.330309971,0.903772618,0.905107437,0.340691872,0.337131315,0.86761913,0.861539304
107.833333,0.325972816,0.329945525,0.903500499,0.904897836,0.340480514,0.336845639,0.867424019,0.861411115
108,0.325563085,0.329590532,0.903220602,0.904674885,0.340255601,0.336549406,0.867239727,0.861297163
108.166667,0.325146389,0.32923227,0.90294971,0.904463189,0.340028305,0.336268506,0.867042932,0.861150935
108.333333,0.324724057,0.328854239,0.902692825,0.904269729,0.339806373,0.336034019,0.866827219,0.860977276
108.5,0.324301583,0.328449191,0.902442605,0.904079331,0.33959407,0.335838304,0.866601812,0.860799171
108.666667,0.323888662,0.328021695,0.9021909,0.903894201,0.339386153,0.33564613,0.866368398,0.860599646
108.833333,0.323492713,0.327581756,0.901934289,0.903723425,0.339178518,0.335449806,0.866135294,0.860374801
109,0.323104134,0.327129555,0.901672846,0.90356789,0.338972286,0.335255643,0.865906226,0.860138314
109.166667,0.322707457,0.326662342,0.901404627,0.903406388,0.338767735,0.335057801,0.865669068,0.859901936
109.333333,0.322303193,0.326199312,0.901122836,0.903233434,0.338568395,0.334850102,0.865425793,0.859673263
109.5,0.321899392,0.325756602,0.900832506,0.903067284,0.338374287,0.334649517,0.865181656,0.859446002
109.666667,0.321504973,0.325334761,0.900538744,0.90290898,0.338181092,0.33446107,0.864934982,0.859216572
109.833333,0.321123243,0.324931135,0.90024436,0.902763602,0.337987759,0.334267936,0.864679723,0.858973112
110,0.32075559,0.324542894,0.899957112,0.902631001,0.337793464,0.334057721,0.864415357,0.858701221
110.166667,0.320403468,0.324179894,0.899671452,0.902484891,0.337592676,0.333829833,0.864143733,0.858405449
110.333333,0.320066347,0.323846949,0.899385283,0.902308835,0.337383206,0.333608468,0.863856723,0.8580996
110.5,0.319736742,0.323524266,0.899100876,0.902110144,0.337165308,0.33341036,0.863558994,0.857802961
110.666667,0.319398483,0.32318801,0.898812541,0.901903125,0.336943686,0.333221414,0.8632601,0.857513591
110.833333,0.319051375,0.322828654,0.898520789,0.901683089,0.336734602,0.333038764,0.862962859,0.857217296
111,0.318705948,0.322457166,0.898232251,0.901453582,0.336541556,0.33286203,0.862672174,0.856916475
111.166667,0.318366373,0.322089982,0.897943625,0.901228227,0.336359015,0.332692956,0.862389258,0.856620292
111.333333,0.31803077,0.321713962,0.897652889,0.901013447,0.336184174,0.332523761,0.862112306,0.856317313
111.5,0.317693993,0.321314886,0.897361428,0.900806132,0.336007488,0.332336162,0.861838704,0.856003627
111.666667,0.317349732,0.320907749,0.89706435,0.900586248,0.335826582,0.332144894,0.861562782,0.855678446
111.833333,0.317001396,0.320516571,0.896758381,0.900347709,0.335646525,0.331970301,0.861279003,0.855332348
112,0.31665555,0.320142888,0.896448968,0.900106533,0.335465464,0.331806821,0.860984929,0.854969226
112.166667,0.316309358,0.319777153,0.896140826,0.899866874,0.335275841,0.331625628,0.86068267,0.854605106
112.333333,0.315958684,0.319430184,0.89584234,0.899626677,0.335085516,0.331427249,0.860373495,0.854251913
112.5,0.315608217,0.319112224,0.89555002,0.899376871,0.334901322,0.331231386,0.860061983,0.853910033
112.666667,0.315267491,0.318804723,0.89524995,0.899097094,0.334716843,0.33104066,0.859761161,0.853578508
112.833333,0.314938656,0.318488832,0.894938093,0.898792727,0.334526815,0.330850223,0.859471721,0.853258944
113,0.314616046,0.318166952,0.894617617,0.898472089,0.334334099,0.330655588,0.859182164,0.852943222
113.166667,0.314294445,0.317854228,0.894293189,0.898126924,0.334139609,0.330447203,0.858887702,0.852607513
113.333333,0.313972142,0.317551152,0.8939611,0.897755392,0.333945215,0.330225131,0.858592662,0.852264566
113.5,0.313649857,0.317247549,0.893622937,0.897372409,0.333750681,0.330001809,0.858299227,0.851930396
113.666667,0.313327823,0.316949418,0.893289075,0.897001374,0.333554106,0.329791191,0.858002519,0.851591748
113.833333,0.313009907,0.31667199,0.892961659,0.896648609,0.333356687,0.329603224,0.857708998,0.851259098
114,0.312698486,0.316410711,0.89264033,0.896302905,0.333155387,0.329422964,0.857421381,0.850938011
114.166667,0.312381943,0.316145561,0.892319263,0.895958722,0.332942676,0.329226719,0.857131928,0.850617417
114.333333,0.312055067,0.315872018,0.891997516,0.895616541,0.332717121,0.328999009,0.856837369,0.850291311
114.5,0.311730971,0.315604057,0.891676525,0.895265796,0.332487183,0.32874424,0.856535364,0.84995318
114.666667,0.311414338,0.315342973,0.891353656,0.894886639,0.332260211,0.328474106,0.856221478,0.849597681
114.833333,0.311093649,0.315073113,0.891030766,0.894493718,0.332038942,0.328205435,0.855900231,0.849226898
115,0.31076014,0.314793389,0.890708199,0.894113046,0.331828733,0.327946461,0.855576034,0.848843504
115.166667,0.310420823,0.314521396,0.890387706,0.893738802,0.331635707,0.327697419,0.85524552,0.848444248
115.333333,0.310089558,0.314276169,0.890067524,0.893364072,0.331453261,0.327460204,0.854911664,0.848054319
115.5,0.309766546,0.314055463,0.889745374,0.892993248,0.331268317,0.327229547,0.854576355,0.847684542
115.666667,0.309440578,0.313835116,0.889420872,0.892623629,0.331078088,0.327003317,0.854237906,0.847314305
115.833333,0.309109042,0.313611659,0.889093767,0.892264075,0.33088527,0.326770742,0.853889307,0.846934481
116,0.308779194,0.31338804,0.888769069,0.891926323,0.330700979,0.326539596,0.853528522,0.846554
116.166667,0.308457426,0.313154402,0.888450414,0.891605403,0.330527177,0.326332893,0.853168048,0.846190392
116.333333,0.308149458,0.312915565,0.888137207,0.891290414,0.330363046,0.326157747,0.852814707,0.845848577
116.5,0.307852599,0.312675627,0.887828693,0.890970532,0.330207317,0.326000787,0.852464213,0.845525644
116.666667,0.307550593,0.312420832,0.887530795,0.890655636,0.330046987,0.325825783,0.852109087,0.845194669
116.833333,0.307238911,0.312159724,0.887240671,0.890360568,0.329879929,0.325635268,0.851741148,0.844833618
117,0.306923544,0.311906786,0.886952848,0.890079328,0.329714557,0.3254523,0.851358008,0.844450282
117.166667,0.306606183,0.311666684,0.886668431,0.889810506,0.329550863,0.325272087,0.850960105,0.84405744
117.333333,0.306283883,0.311432414,0.886383168,0.889550413,0.329391911,0.325094738,0.850546044,0.843655571
117.5,0.305959754,0.31119763,0.886089857,0.889290065,0.329236384,0.32492654,0.850121607,0.8432461
117.666667,0.305637004,0.310945726,0.885789954,0.889024021,0.329070921,0.324767724,0.84970568,0.842847809
117.833333,0.305313525,0.310671203,0.885494238,0.888742768,0.328890237,0.324607147,0.849306772,0.842467459
118,0.304992853,0.310395979,0.88520586,0.888448227,0.328709093,0.324446608,0.848917078,0.842095494
118.166667,0.304683149,0.310148402,0.884914942,0.888147601,0.328538825,0.324291998,0.848512766,0.841712998
118.333333,0.304384363,0.309941505,0.88462395,0.887842596,0.328378055,0.324142439,0.848080647,0.841314126
118.5,0.304088957,0.309748784,0.884338218,0.887539036,0.328225716,0.324004219,0.847634479,0.840906737
118.666667,0.303790243,0.309530848,0.884051125,0.887235261,0.328076023,0.323879822,0.847195607,0.840498244
118.833333,0.303482984,0.309278649,0.883759044,0.886938511,0.327923646,0.323767293,0.84676977,0.840102211
119,0.303171245,0.309011884,0.883461666,0.886654312,0.327767429,0.32367091,0.846347561,0.839721974
119.166667,0.30285841,0.308743947,0.883158382,0.886368179,0.327608969,0.323597292,0.845923799,0.839352204
119.333333,0.302548867,0.30847712,0.882855183,0.88607705,0.327450492,0.323544196,0.845493928,0.838970586
119.5,0.302250828,0.308215275,0.882558123,0.885791065,0.327293104,0.323506344,0.845055243,0.838567308
119.666667,0.301960179,0.307946945,0.882274153,0.885516156,0.327137158,0.323485813,0.844603602,0.8381582
119.833333,0.301673037,0.307659156,0.882001143,0.88525044,0.326976357,0.323477776,0.844134906,0.837755247
120,0.301385804,0.307356344,0.881729491,0.884997046,0.32680733,0.32346584,0.843656152,0.837366925
120.166667,0.301094986,0.307056703,0.881453438,0.884762249,0.326630355,0.323416901,0.843175457,0.836969429
120.333333,0.300807983,0.306780212,0.881175415,0.884542585,0.326446075,0.323319452,0.842698193,0.836545109
120.5,0.300522357,0.306523978,0.880897132,0.884322668,0.326262638,0.323202538,0.842221718,0.83610507
120.666667,0.30022893,0.306264837,0.880617283,0.88409055,0.326087235,0.323084421,0.841730401,0.835662697
120.833333,0.299933217,0.306011573,0.880343421,0.883862875,0.325923171,0.322975073,0.841216879,0.835209944
121,0.299641703,0.305767069,0.880076176,0.883649234,0.325768933,0.322877038,0.840688618,0.834738294
121.166667,0.29935143,0.305505019,0.879816523,0.883444403,0.3256181,0.322787653,0.840150423,0.834250013
121.333333,0.299058995,0.305207943,0.879559595,0.883243098,0.325464479,0.322700946,0.839600157,0.833748699
121.5,0.29876403,0.304889937,0.879294785,0.883029852,0.325305603,0.322619868,0.839042289,0.833249354
121.666667,0.298469244,0.30457825,0.879015655,0.88277632,0.325145936,0.322566006,0.838485506,0.832759677
121.833333,0.298172851,0.304279937,0.87872129,0.882482001,0.324993376,0.322549445,0.837934513,0.832262384
122,0.297874749,0.303990842,0.878421258,0.882172593,0.324846911,0.322548858,0.837387767,0.831757018
122.166667,0.297575586,0.30369998,0.878118425,0.881867181,0.324701572,0.322531625,0.836848633,0.831261661
122.333333,0.297278226,0.303403564,0.877809377,0.881569405,0.324556887,0.322485615,0.836313032,0.830768315
122.5,0.296985133,0.303111188,0.877494783,0.881272072,0.324410251,0.322422443,0.835771106,0.830273923
122.666667,0.296690329,0.302837696,0.877181258,0.880988399,0.324255629,0.322357861,0.8352221,0.829786363
122.833333,0.296394331,0.302591662,0.87687052,0.880723505,0.324100607,0.322305032,0.834668843,0.8293033
123,0.296105294,0.302364155,0.876559155,0.880462916,0.323946021,0.322251001,0.834103929,0.828810385
123.166667,0.295828381,0.302155734,0.876244539,0.880193907,0.323781182,0.322179225,0.833517382,0.828302635
123.333333,0.295563545,0.301970229,0.875918591,0.87990677,0.323607493,0.322090756,0.832915965,0.827774933
123.5,0.295306847,0.301787629,0.875578887,0.879609321,0.323427985,0.321979377,0.832304917,0.827224872
123.666667,0.295050424,0.301588484,0.875236259,0.879312606,0.323236338,0.321834226,0.831685697,0.826663758
123.833333,0.294793458,0.301376813,0.874901447,0.879014991,0.32302364,0.321671024,0.831065807,0.82610317
124,0.294535768,0.301155679,0.874570863,0.878711623,0.322801187,0.321515,0.830444242,0.825536997
124.166667,0.294276377,0.300912197,0.87422934,0.878392831,0.322586931,0.321372745,0.82981817,0.824942137
124.333333,0.294016282,0.300643255,0.873880271,0.878054172,0.322397254,0.321254062,0.829190817,0.824320097
124.5,0.2937556,0.300368028,0.873533068,0.8777048,0.322233437,0.321147728,0.828561425,0.823698119
124.666667,0.293495291,0.300113356,0.873179297,0.877337639,0.322087231,0.32102781,0.827930165,0.823088487
124.833333,0.29323928,0.299883677,0.872815169,0.876946503,0.321952265,0.320878406,0.827304666,0.822504476
125,0.292990828,0.29967144,0.872442679,0.876546025,0.321818332,0.320703204,0.826687024,0.821949225
125.166667,0.292751491,0.299478056,0.872071891,0.87615798,0.321673377,0.320514785,0.826062521,0.821379362
125.333333,0.292519208,0.299301066,0.871713477,0.875796204,0.32151277,0.320305968,0.825425175,0.820784242
125.5,0.292289355,0.299126205,0.871356715,0.875449849,0.321344907,0.320078166,0.824779493,0.820182751
125.666667,0.292061404,0.298935858,0.870993389,0.8751036,0.321178626,0.319836329,0.824121353,0.819564797
125.833333,0.29183379,0.298724602,0.870630803,0.874770861,0.321015982,0.319596379,0.823450203,0.818925602
126,0.291609419,0.298504011,0.870269761,0.874452547,0.320859818,0.31937617,0.822772111,0.818272562
126.166667,0.291387849,0.298284415,0.869907777,0.874130973,0.320712045,0.319178738,0.82209154,0.817617475
126.333333,0.29116068,0.298050697,0.869554262,0.873809489,0.320571703,0.318997748,0.821406895,0.816954434
126.5,0.290930636,0.297806522,0.869211111,0.8734894,0.320432388,0.318818104,0.820716332,0.816284096
126.666667,0.29071123,0.297579159,0.868867682,0.87316124,0.320291537,0.318620424,0.820019591,0.815614444
126.833333,0.290505304,0.297380264,0.868518691,0.872831192,0.32015471,0.318404844,0.819322288,0.814946297
127,0.290305774,0.297196127,0.868161178,0.872500906,0.32002419,0.318190714,0.818626686,0.814278843
127.166667,0.290102082,0.297002985,0.867797998,0.872160734,0.319895597,0.317978376,0.817927734,0.813602466
127.333333,0.289891956,0.296781821,0.867436483,0.87179601,0.319762589,0.317754717,0.817225355,0.812923776
127.5,0.289681916,0.296542793,0.867077344,0.871410287,0.319617331,0.317512044,0.816520037,0.812246957
127.666667,0.289480075,0.296314718,0.866719924,0.871014229,0.319456585,0.31726529,0.815814809,0.811565569
127.833333,0.289293384,0.296130637,0.866362897,0.870608553,0.319284055,0.317029057,0.815111556,0.810877836
128,0.289117384,0.295986374,0.865999968,0.870194006,0.319103328,0.316788215,0.814406174,0.810176138
128.166667,0.288932287,0.295833142,0.865626633,0.869775312,0.318917746,0.316531541,0.813689985,0.809461116
128.333333,0.288730183,0.29565304,0.865244404,0.869359565,0.31872542,0.316266164,0.812956686,0.808723066
128.5,0.28852221,0.295466501,0.864854749,0.868948497,0.318526869,0.316000597,0.812208587,0.807954033
128.666667,0.288318575,0.29528818,0.864459863,0.868528848,0.318328691,0.315730555,0.811455005,0.807170749
128.833333,0.28812426,0.295120901,0.864063605,0.868089604,0.318137693,0.31545112,0.810705354,0.80638992
129,0.287940399,0.294960731,0.86366854,0.867642765,0.317957689,0.315174919,0.8099616,0.805613013
129.166667,0.287767723,0.294810592,0.863280788,0.867207145,0.317777893,0.314899118,0.80922302,0.804837749
129.333333,0.287605423,0.29466654,0.862904412,0.866786195,0.3175883,0.31462329,0.808484327,0.804060354
129.5,0.287452132,0.29452935,0.862530308,0.866370819,0.317392351,0.314349947,0.807735969,0.80327728
129.666667,0.287311358,0.294419405,0.862144895,0.865963895,0.317202141,0.314089427,0.806974678,0.802491539
129.833333,0.287180812,0.294342059,0.861749733,0.865566687,0.317027271,0.313855577,0.806200593,0.801706878
130,0.287057112,0.294274991,0.861355901,0.865181353,0.316859872,0.313629898,0.805422152,0.80092815
130.166667,0.286935385,0.294184221,0.860967041,0.864816798,0.31668803,0.313401008,0.804650178,0.800157891
130.333333,0.286809431,0.294055798,0.860587328,0.864463507,0.316509865,0.31317728,0.80387993,0.799402569
130.5,0.286677607,0.293905416,0.860215423,0.864111691,0.316326901,0.312956335,0.80310451,0.798664754
130.666667,0.286545807,0.29375245,0.859845598,0.863757296,0.316138182,0.312726381,0.802324475,0.797916994
130.833333,0.286419652,0.293603309,0.85948074,0.863389428,0.315941194,0.312476294,0.801545801,0.797143188
131,0.2862907,0.293459186,0.859120491,0.863013789,0.315732542,0.312201804,0.80076938,0.796367412
131.166667,0.286147153,0.293322726,0.858754864,0.862634395,0.315515413,0.311920364,0.799992582,0.795621201
131.333333,0.285989286,0.29319189,0.858385361,0.862262133,0.315294783,0.311646145,0.799215494,0.794898939
